Reporter Identifier	VALUE
A_52_P114875	-6.23039
A_52_P1148772	-6.3112307
A_52_P1148791	-6.2799535
A_52_P1148855	-3.3525052
A_52_P114889	-6.301608
A_52_P114905	-6.257629
A_52_P1149128	-5.871228
A_52_P1149183	-6.388546
A_52_P1149257	-6.1479015
A_52_P11494	-3.727775
A_52_P1149594	-0.44703484
A_52_P114962	-6.251651
A_52_P1149693	-5.9411764
A_52_P115091	-2.7700062
A_52_P11510	-2.7643714
A_52_P115191	6.11133
A_52_P115234	-2.9473886
A_52_P1152469	-0.6284456
A_52_P1152529	-4.881348
A_52_P115253	-2.0257983
A_52_P115284	-6.2612343
A_52_P11529	-4.504138
A_52_P115292	-2.4244547
A_52_P115369	-6.36137
A_52_P115402	1.0623665
A_52_P115433	-6.285135
A_52_P1154755	-6.254903
A_52_P115541	-5.4126673
A_52_P1155474	-2.5544267
A_52_P1155576	-6.269273
A_52_P115565	-6.2150545
A_52_P1155656	-6.353545
A_52_P1155674	-1.0512714
A_52_P1155733	-6.276881
A_52_P1155746	-4.337864
A_52_P115579	-2.0596194
A_52_P1155859	-6.2102323
A_52_P1155870	-6.2509947
A_52_P1155933	-6.256901
A_52_P1155947	-6.3375363
A_52_P1155986	-6.268485
A_52_P1156024	-6.2505364
A_52_P1156034	-6.3531485
A_52_P1156077	-6.227315
A_52_P1156085	-6.2896113
A_52_P1156108	-3.3341398
A_52_P1156121	-6.25607
A_52_P1156127	-2.136619
A_52_P1156169	-6.2906666
A_52_P1156219	-6.2683315
A_52_P1156254	-6.23401
A_52_P1156269	-6.254589
A_52_P1156279	-3.4405599
A_52_P11563	-6.0620995
A_52_P1156327	-2.9781713
A_52_P1156367	-6.145555
A_52_P115638	-3.668594
A_52_P1156382	-6.244964
A_52_P1156415	-3.697235
A_52_P1156435	-6.3567877
A_52_P1156465	-3.3545547
A_52_P1156498	-4.01582
A_52_P1156549	-4.186175
A_52_P1156556	-6.3059106
A_52_P1156565	-6.2788477
A_52_P1156578	-5.6287346
A_52_P1156597	-4.5998034
A_52_P1156618	-6.3493476
A_52_P1156658	-6.2702065
A_52_P1156722	-6.286167
A_52_P1156757	-1.9978085
A_52_P1156808	-6.283211
A_52_P1156816	-2.6742606
A_52_P1156832	-6.2785473
A_52_P1156853	-6.217288
A_52_P1156864	-3.0177498
A_52_P1156932	-2.5715337
A_52_P1156957	-6.221678
A_52_P1157176	-3.554935
A_52_P1157253	-5.114599
A_52_P1157511	-3.4704804
A_52_P1157520	-0.4906063
A_52_P1157548	-6.283584
A_52_P11576	2.987195
A_52_P115763	-6.275546
A_52_P115787	-2.6962695
A_52_P1157979	2.9134455
A_52_P11581	-4.5942397
A_52_P1158254	-6.2384176
A_52_P115845	-0.042074203
A_52_P115883	-6.3045864
A_52_P115950	-6.280264
A_52_P115967	-6.257946
A_52_P11598	-6.2532406
A_52_P115996	-0.2735653
A_52_P116006	-4.8693705
A_52_P116018	-0.055666924
A_52_P116024	-1.9455976
A_52_P116071	-6.254711
A_52_P116102	0.60278225
A_52_P116120	-5.7786884
A_52_P116134	3.4192562
A_52_P116159	-4.0408454
A_52_P11618	-3.0891118
A_52_P116184	-6.2917466
A_52_P116192	-1.604567
A_52_P116204	-0.056108475
A_52_P116249	-4.078055
A_52_P116253	-3.8355732
A_52_P116264	-1.7272286
A_52_P1162797	-6.232483
A_52_P1162808	-6.3444624
A_52_P116298	-4.473023
A_52_P116327	-6.3197746
A_52_P1163468	-6.164514
A_52_P1163494	-4.969614
A_52_P1163526	-6.2249384
A_52_P1163599	-5.1340303
A_52_P1163607	-6.287945
A_52_P1163666	-2.7897334
A_52_P1163677	-6.270609
A_52_P1163687	-6.278682
A_52_P1163703	-4.6060333
A_52_P116372	-2.4912677
A_52_P1163810	-2.452067
A_52_P1163837	-6.274332
A_52_P116384	2.6379595
A_52_P1163884	-6.378189
A_52_P1163890	-6.253537
A_52_P1163917	-6.272689
A_52_P1163933	-6.241973
A_52_P1164032	-6.185671
A_52_P1164045	-5.071315
A_52_P1164051	-1.7586212
A_52_P1164065	-5.060759
A_52_P1164102	-6.318494
A_52_P1164120	-6.3966904
A_52_P1164127	-6.079619
A_52_P1164184	-6.250834
A_52_P1164274	-6.2625055
A_52_P1164289	-6.2875686
A_52_P1164309	-6.2512617
A_52_P1164335	-6.3251724
A_52_P1164452	-6.3363104
A_52_P1164457	-3.8209968
A_52_P1164479	-3.574307
A_52_P1164549	-6.2563624
A_52_P1164606	-6.3289824
A_52_P1164632	-6.2637324
A_52_P1164643	-4.9078555
A_52_P116473	-4.0299144
A_52_P1164770	-5.245606
A_52_P1164828	-6.251377
A_52_P1164839	-4.023069
A_52_P1164937	-6.3463926
A_52_P1165006	-6.3049316
A_52_P116501	-4.4326262
A_52_P1165070	-6.21579
A_52_P1165294	-3.6438894
A_52_P1165644	0.16832066
A_52_P1165687	-4.50539
A_52_P1165847	-5.0275574
A_52_P116628	-0.3068142
A_52_P116704	1.5589275
A_52_P116811	-5.0024357
A_52_P116822	-6.1284676
A_52_P11683	-6.2035575
A_52_P116896	-0.6418543
A_52_P116919	-6.1216335
A_52_P1169238	-6.0068955
A_52_P116973	-6.365279
A_52_P117029	-2.1107273
A_52_P1170786	-2.9559727
A_52_P1170840	-5.255415
A_52_P117085	-6.28178
A_52_P1170886	-6.2598915
A_52_P117090	-6.3523235
A_52_P1171087	-5.0177317
A_52_P1171511	-6.154248
A_52_P1171547	-3.7098298
A_52_P1171561	-4.3843966
A_52_P1171612	-6.29818
A_52_P1171614	-4.352527
A_52_P1171624	-6.235014
A_52_P1171681	-5.855221
A_52_P1171706	-6.1510468
A_52_P1171757	-6.3552666
A_52_P1171783	-6.287895
A_52_P1171803	-2.25803
A_52_P1171934	-2.4065022
A_52_P117197	-2.8168254
A_52_P1171974	-6.27589
A_52_P1171983	-4.110045
A_52_P1172018	-6.318181
A_52_P1172036	-5.9178476
A_52_P1172063	-2.849535
A_52_P1172165	-6.2830777
A_52_P1172202	-5.3739643
A_52_P117221	-1.8022833
A_52_P1172227	0.14995098
A_52_P1172234	-6.359213
A_52_P1172265	-5.4186544
A_52_P1172313	-0.076146126
A_52_P1172358	-1.6077948
A_52_P1172382	-1.4547567
A_52_P1172401	-6.326103
A_52_P1172407	-3.3310905
A_52_P1172440	-6.2171125
A_52_P1172444	-4.435418
A_52_P1172479	-6.2497616
A_52_P1172548	-3.5711508
A_52_P1172563	-6.1878147
A_52_P1172574	-6.2231913
A_52_P1172590	-6.2643266
A_52_P1172620	-6.253832
A_52_P1172630	-6.258083
A_52_P1172633	-2.3105898
A_52_P1172661	-6.379385
A_52_P1172709	-6.2650013
A_52_P117271	-6.198802
A_52_P1172752	-6.248093
A_52_P1172782	-6.2709537
A_52_P117282	-3.9496622
A_52_P1172855	-6.204032
A_52_P1172884	-1.8512735
A_52_P1172895	-5.3135805
A_52_P117294	-3.7626772
A_52_P1172945	-5.948185
A_52_P1172972	3.7013578
A_52_P117313	-4.0724483
A_52_P117325	-0.7684078
A_52_P1173329	-2.3721676
A_52_P117334	1.6298876
A_52_P117352	-2.0610743
A_52_P1173559	-6.1258583
A_52_P117375	-0.85596275
A_52_P1173798	-5.973403
A_52_P117393	-5.6852593
A_52_P1173999	4.0969095
A_52_P1174	-6.2707033
A_52_P117408	-1.6601067
A_52_P117420	0.4117489
A_52_P117482	-1.3916698
A_52_P117491	-6.2964907
A_52_P117502	-2.800353
A_52_P117510	-6.263077
A_52_P117531	-1.9817381
A_52_P117536	-0.26719666
A_52_P1175491	0.9543114
A_52_P117566	0.93913555
A_52_P117569	-0.46133423
A_52_P117576	-2.1763806
A_52_P117601	-6.2628765
A_52_P11766	1.9688768
A_52_P117742	-6.2542324
A_52_P117771	-6.286586
A_52_P117821	6.0787354
A_52_P117834	-6.247615
A_52_P1178840	-6.317563
A_52_P1178881	-6.2702217
A_52_P117892	-1.0486369
A_52_P117920	-4.0497794
A_52_P117922	-3.2555037
A_52_P117945	-6.356004
A_52_P1179483	-6.3082204
A_52_P1179549	-5.5402822
A_52_P1179569	-6.295562
A_52_P1179609	-5.1346807
A_52_P117966	2.6033506
A_52_P1179742	-6.2202086
A_52_P1179775	-6.263111
A_52_P1179787	-6.332717
A_52_P1179800	-6.2647634
A_52_P1179834	-6.2957754
A_52_P1179854	-6.2831726
A_52_P1179878	-1.8765979
A_52_P1179888	-6.2495375
A_52_P1179890	-6.281934
A_52_P1179988	-6.2579613
A_52_P117999	-1.1879792
A_52_P11800	-6.2705936
A_52_P1180010	-6.318385
A_52_P1180050	-2.1580286
A_52_P1180111	-6.30762
A_52_P1180166	-6.3249383
A_52_P1180199	-6.211056
A_52_P1180220	-6.278638
A_52_P1180232	-6.378086
A_52_P1180242	-6.2702284
A_52_P1180253	-6.2632494
A_52_P1180267	-5.833011
A_52_P1180315	-4.337532
A_52_P1180325	-6.2015753
A_52_P1180340	-6.251833
A_52_P1180358	-6.227104
A_52_P1180378	-6.239126
A_52_P1180390	-4.548532
A_52_P1180433	-6.3064117
A_52_P1180449	-2.196341
A_52_P1180468	-6.2608967
A_52_P1180481	-6.3130956
A_52_P1180506	-6.2744007
A_52_P1180575	-4.03116
A_52_P1180647	-6.2600613
A_52_P1180652	-6.286102
A_52_P1180673	-6.2798533
A_52_P1180751	-6.2481127
A_52_P1180792	-6.271548
A_52_P1180839	-5.5943775
A_52_P1180904	-6.2809486
A_52_P1180928	-6.2560277
A_52_P1180933	-6.175934
A_52_P118100	2.7900295
A_52_P1181112	-2.669839
A_52_P1181142	-4.9895506
A_52_P118138	-1.9616766
A_52_P1181407	-3.9488983
A_52_P118161	0.9683056
A_52_P11817	-3.006384
A_52_P1182012	5.656188
A_52_P118244	-4.641691
A_52_P118264	-3.3246808
A_52_P118310	-3.7125773
A_52_P118323	-6.252344
A_52_P11833	2.4965239
A_52_P118356	-6.255845
A_52_P118390	-0.58269405
A_52_P1183904	-4.9321346
A_52_P1184000	-0.6791134
A_52_P118461	0.8115883
A_52_P118495	-1.226522
A_52_P118516	-3.3954225
A_52_P118521	-4.365881
A_52_P118560	-6.2896795
A_52_P118591	-1.1220112
A_52_P118624	-6.413932
A_52_P118638	0.14162827
A_52_P118640	3.8959103
A_52_P1186875	-6.3326235
A_52_P118706	-3.1125484
A_52_P1187549	-6.400107
A_52_P118756	1.5856533
A_52_P1187645	-6.253917
A_52_P1187681	-6.3334146
A_52_P1187697	-1.7093959
A_52_P118771	-6.2838855
A_52_P1187714	-3.5738368
A_52_P1187786	-6.269809
A_52_P1187851	-6.2670665
A_52_P1187859	-6.275013
A_52_P1187863	-4.1108365
A_52_P1187893	-6.2340517
A_52_P1187915	-6.2357025
A_52_P118792	-6.2102776
A_52_P1187949	-6.26987
A_52_P1188028	-6.276496
A_52_P1188085	-6.2468643
A_52_P1188114	-6.2269993
A_52_P1188123	-6.179433
A_52_P1188139	-6.3474455
A_52_P1188145	-6.253338
A_52_P1188177	-6.312712
A_52_P1188189	-6.298855
A_52_P1188205	-4.3477893
A_52_P1188218	-6.323654
A_52_P118822	-6.172096
A_52_P1188270	-6.139202
A_52_P1188322	-6.266182
A_52_P1188397	-6.196334
A_52_P1188470	-6.2186847
A_52_P1188540	-4.4911604
A_52_P1188576	-6.272444
A_52_P1188598	-6.21163
A_52_P1188614	-6.293559
A_52_P1188668	-3.812254
A_52_P1188723	-2.7691998
A_52_P1188744	-6.247652
A_52_P1188760	-6.363221
A_52_P1188835	-6.236903
A_52_P1188845	-6.2493563
A_52_P1188907	-3.9541235
A_52_P1189049	-6.2871313
A_52_P1189070	-3.9906287
A_52_P1189114	-5.2878976
A_52_P1189140	-0.9970331
A_52_P118958	2.2386084
A_52_P118970	1.716032
A_52_P1189908	-6.250834
A_52_P119007	-4.213023
A_52_P11901	-6.253572
A_52_P1190151	-6.185444
A_52_P119039	-2.4178925
A_52_P119060	-1.6745076
A_52_P119082	0.039099693
A_52_P119117	3.9448977
A_52_P119128	-2.134893
A_52_P119187	-1.8904924
A_52_P11920	-5.2309065
A_52_P119258	-5.669194
A_52_P119290	-2.2329197
A_52_P119301	-2.690868
A_52_P1193423	-3.9190722
A_52_P119350	-0.2728443
A_52_P119393	2.9149218
A_52_P1194572	-3.4664936
A_52_P1194875	-1.837182
A_52_P1194909	-6.335647
A_52_P119510	-3.8788524
A_52_P1195461	-6.27452
A_52_P1195522	-6.370567
A_52_P119553	-3.165432
A_52_P1195619	-6.4299183
A_52_P1195650	-4.816369
A_52_P1195662	-6.267353
A_52_P1195676	-6.264372
A_52_P1195706	-6.2409697
A_52_P1195718	-6.2457685
A_52_P1195722	-6.244579
A_52_P1195732	-6.3068056
A_52_P1195763	-1.410325
A_52_P1195769	-6.2530746
A_52_P1195836	-6.2764883
A_52_P1195858	-4.390426
A_52_P1195866	-6.3130655
A_52_P11959	-0.54727936
A_52_P1195951	-6.1668663
A_52_P1195993	-5.914507
A_52_P1196019	-6.266945
A_52_P1196125	-6.221409
A_52_P1196159	-6.246363
A_52_P1196187	-3.3547897
A_52_P1196325	-3.9589205
A_52_P1196354	-1.9751816
A_52_P1196431	-5.5752754
A_52_P1196439	-6.2611885
A_52_P1196573	-6.316598
A_52_P1196582	-6.2768397
A_52_P1196617	-2.7038622
A_52_P1196662	-6.300994
A_52_P1196713	-6.018479
A_52_P119672	-0.7231226
A_52_P1196729	-6.2631187
A_52_P1196751	-3.2763033
A_52_P1196772	1.3302813
A_52_P1196831	0.6953287
A_52_P1196846	-5.2384605
A_52_P1196871	-6.346547
A_52_P1196882	-6.276396
A_52_P1196900	-2.7469454
A_52_P1196922	-6.207511
A_52_P11970	-6.2701225
A_52_P1197192	-3.3462968
A_52_P1197206	-0.65872765
A_52_P119721	-2.2826014
A_52_P1197466	-2.6125216
A_52_P1197518	-2.320643
A_52_P1197577	-3.6255345
A_52_P1197653	-4.5175214
A_52_P1197795	-6.273926
A_52_P1197913	-1.2538533
A_52_P119792	-6.210705
A_52_P1197950	0.11353397
A_52_P119814	-6.270948
A_52_P119830	0.23683453
A_52_P119883	1.7383499
A_52_P119933	-6.2599764
A_52_P119947	-4.661055
A_52_P119962	-6.241378
A_52_P119972	-0.22190475
A_52_P119981	-6.3192406
A_52_P119997	0.15961838
A_52_P12001	1.368392
A_52_P120022	0.12452698
A_52_P120037	-0.60867405
A_52_P1200510	-1.4019594
A_52_P120055	-0.87478065
A_52_P120066	-1.8346791
A_52_P120093	-3.8518496
A_52_P120122	-3.014278
A_52_P120132	-6.316412
A_52_P120140	-1.9155545
A_52_P120168	-2.9864893
A_52_P120228	-3.0575247
A_52_P12023	-5.7295456
A_52_P120233	-2.8566537
A_52_P1202828	-4.1072125
A_52_P120424	4.706641
A_52_P120510	-4.0496473
A_52_P120612	-4.7802987
A_52_P120655	-6.282626
A_52_P120680	1.6895056
A_52_P120719	-5.597683
A_52_P120740	0.6522713
A_52_P120774	-6.237578
A_52_P120803	-6.2565384
A_52_P120813	-6.2625904
A_52_P120842	0.091807365
A_52_P120870	-6.2604103
A_52_P120904	-0.89138126
A_52_P120925	-1.333025
A_52_P120958	-2.7970572
A_52_P120968	2.187727
A_52_P120988	-4.9457564
A_52_P121	1.4685297
A_52_P121015	-6.26056
A_52_P121035	-0.057480812
A_52_P121045	-6.2934666
A_52_P121051	4.3887663
A_52_P121087	-0.67113876
A_52_P121093	-6.3425236
A_52_P121105	-3.7434268
A_52_P121110	-5.106353
A_52_P121131	-4.408578
A_52_P121135	-4.3048344
A_52_P121155	-2.3036284
A_52_P121192	-0.6202469
A_52_P121333	-2.3157635
A_52_P121342	-6.2633686
A_52_P121356	-6.2857842
A_52_P121437	-6.2567043
A_52_P12144	-6.2761993
A_52_P121440	-6.2634363
A_52_P121468	-6.247697
A_52_P121486	-6.257757
A_52_P121491	-3.8862777
A_52_P121502	-3.9500685
A_52_P121525	-3.1064568
A_52_P121530	-2.794705
A_52_P121553	-6.2726774
A_52_P121641	1.4370117
A_52_P121675	-0.14631367
A_52_P121683	-6.220371
A_52_P121692	1.1876278
A_52_P121703	-2.2699823
A_52_P121720	-5.7977366
A_52_P121753	-6.3026285
A_52_P121761	-2.0411568
A_52_P121800	-6.1956587
A_52_P12181	-0.79283905
A_52_P121812	-1.2192369
A_52_P121903	-6.2895904
A_52_P121916	-2.955061
A_52_P121942	-4.3791933
A_52_P121960	7.0808496
A_52_P121978	-6.157093
A_52_P122054	1.327322
A_52_P122154	-6.240555
A_52_P122182	-4.5689807
A_52_P122234	5.2622833
A_52_P122255	-4.5012913
A_52_P122393	-3.7606664
A_52_P12243	0.00151062
A_52_P122461	-4.4304357
A_52_P122572	-3.4247956
A_52_P122590	-6.230179
A_52_P12263	-2.0663319
A_52_P122649	-6.2645607
A_52_P122654	-6.274987
A_52_P122664	-1.8374462
A_52_P122673	-0.6158743
A_52_P122696	2.0078087
A_52_P122805	-1.9222412
A_52_P122819	-6.21315
A_52_P122822	-4.588109
A_52_P12283	1.1525688
A_52_P122830	2.2158022
A_52_P122843	-2.5006127
A_52_P122867	-1.5384707
A_52_P122871	-3.0208087
A_52_P122891	-4.4994526
A_52_P123018	2.3597631
A_52_P123230	-6.278734
A_52_P123238	-2.6441379
A_52_P123252	-1.6451921
A_52_P123268	6.6389275
A_52_P123292	-4.164729
A_52_P123315	4.197302
A_52_P123341	-1.5630698
A_52_P123354	1.7703791
A_52_P123371	-6.225363
A_52_P123384	3.6559744
A_52_P123400	0.292243
A_52_P123459	1.2623501
A_52_P12346	7.016198
A_52_P123485	6.213047
A_52_P123522	-6.307562
A_52_P123655	-6.259957
A_52_P123665	0.9371109
A_52_P123693	5.647808
A_52_P123709	-1.0801702
A_52_P123716	-6.3292394
A_52_P123738	0.09358692
A_52_P123772	-5.3761306
A_52_P123794	-5.6790304
A_52_P123843	-1.8975725
A_52_P123864	-0.4066677
A_52_P123888	-6.175291
A_52_P123924	-3.8323474
A_52_P123944	-2.3418398
A_52_P123956	-4.968728
A_52_P12403	-5.60633
A_52_P124046	1.6129484
A_52_P124074	-6.3077703
A_52_P124083	-1.4387779
A_52_P124097	-2.4129539
A_52_P124105	0.60772514
A_52_P124121	-2.1230974
A_52_P124126	-4.4427857
A_52_P124137	-6.274308
A_52_P124145	0.26262856
A_52_P124173	-0.97389984
A_52_P124183	-6.4443474
A_52_P124195	-5.4684443
A_52_P124219	-6.2705517
A_52_P124231	-6.2548437
A_52_P124247	0.5995159
A_52_P124264	1.8471766
A_52_P124279	-1.3417177
A_52_P124320	-2.5907893
A_52_P124352	-5.6945767
A_52_P124429	2.1041975
A_52_P124440	-4.120804
A_52_P124472	-6.3161764
A_52_P124488	-5.6297846
A_52_P124500	-6.255969
A_52_P124526	-6.286846
A_52_P124582	-6.2708483
A_52_P124665	-4.98812
A_52_P124734	-6.2554817
A_52_P12481	-2.196363
A_52_P124812	-1.2608995
A_52_P124887	-2.757885
A_52_P125172	-2.3970342
A_52_P125253	-3.8274412
A_52_P125324	-6.323633
A_52_P125350	0.9599848
A_52_P125354	0.9965744
A_52_P125363	-5.5166254
A_52_P125429	-6.2456827
A_52_P125467	-6.273309
A_52_P125485	-6.2861385
A_52_P125494	-0.25654888
A_52_P125523	-6.255272
A_52_P125533	-1.6124358
A_52_P125550	-0.8471098
A_52_P125568	-0.42533493
A_52_P125636	-6.359339
A_52_P125795	-5.0400915
A_52_P125838	-5.8867817
A_52_P125897	-6.2598224
A_52_P12590	-4.2556863
A_52_P125954	-5.194707
A_52_P125993	0.9093008
A_52_P12604	0.6905775
A_52_P126045	-1.1970439
A_52_P126055	0.889699
A_52_P126070	-1.9939113
A_52_P126111	-4.5676894
A_52_P126132	-6.3035827
A_52_P126146	-1.1704216
A_52_P126158	0.969944
A_52_P126162	7.739707
A_52_P12623	-6.276418
A_52_P126238	-0.008517265
A_52_P126266	-0.026263237
A_52_P126274	-6.4145603
A_52_P126394	-5.5460815
A_52_P126403	-6.2627
A_52_P126417	-5.95281
A_52_P126427	-6.3278933
A_52_P126513	-1.6155114
A_52_P126521	-4.6221337
A_52_P126596	-4.0432706
A_52_P126663	-6.2242327
A_52_P126687	-6.2586827
A_52_P126720	-2.0667753
A_52_P126728	-4.888555
A_52_P126782	-6.296424
A_52_P126825	1.9103394
A_52_P126868	-3.2287145
A_52_P126984	-4.7601867
A_52_P127012	-5.4713
A_52_P127024	-1.3019567
A_52_P127051	-5.2001367
A_52_P127069	-1.8869553
A_52_P12707	-6.1686606
A_52_P127115	-0.59551144
A_52_P127130	-1.4448743
A_52_P127133	-6.2466965
A_52_P127184	-6.2564363
A_52_P127206	-4.558491
A_52_P127239	-2.4734416
A_52_P127270	-6.351061
A_52_P127280	-5.8514194
A_52_P127325	-4.248214
A_52_P127335	-6.269579
A_52_P127358	-1.2179666
A_52_P127362	3.6542711
A_52_P127386	-6.270836
A_52_P12739	-4.9535856
A_52_P127459	-2.5940228
A_52_P127465	-3.293013
A_52_P127513	2.1950254
A_52_P127569	-5.089671
A_52_P127572	-6.283206
A_52_P127643	3.153472
A_52_P127682	-2.1765924
A_52_P127720	-4.93375
A_52_P127776	-6.2770033
A_52_P127813	-6.241419
A_52_P127823	-1.6194959
A_52_P127842	-3.3909378
A_52_P127877	-6.330364
A_52_P127892	1.0578842
A_52_P127925	-3.2874956
A_52_P127932	-1.2728939
A_52_P128032	-1.5954633
A_52_P128044	-3.1941423
A_52_P12806	7.561282
A_52_P128068	-1.5882668
A_52_P128095	3.7469769
A_52_P128134	-6.262961
A_52_P128180	-6.2860785
A_52_P128262	-1.4954729
A_52_P128283	2.2845097
A_52_P128306	-4.593502
A_52_P12831	-3.1505942
A_52_P128356	-0.98503065
A_52_P12840	-5.1194077
A_52_P12855	-6.2081547
A_52_P128612	-3.8603897
A_52_P12869	-1.8057704
A_52_P128691	-5.5433464
A_52_P128692	-6.276086
A_52_P128734	-3.2834249
A_52_P12877	5.8304386
A_52_P128818	-3.4004202
A_52_P128906	-0.09783363
A_52_P128935	-1.9636083
A_52_P128951	0.7847805
A_52_P128964	1.4019175
A_52_P128968	0.1675005
A_52_P128982	0.72373676
A_52_P128999	-2.7467575
A_52_P129056	-6.2607365
A_52_P129114	-0.28025627
A_52_P129131	-6.3039856
A_52_P129140	-1.3172803
A_52_P129183	-6.2712445
A_52_P12919	-1.2300682
A_52_P129238	-6.2849894
A_52_P129354	-2.7644682
A_52_P129388	-6.2997856
A_52_P129401	-5.9783134
A_52_P12942	-4.399291
A_52_P129428	-5.1338167
A_52_P129443	1.2851276
A_52_P129456	-1.9116063
A_52_P129486	-6.187665
A_52_P129500	-2.0836291
A_52_P129547	-6.2613497
A_52_P129590	-1.1306977
A_52_P129615	-6.399151
A_52_P129624	-6.2998004
A_52_P129665	-6.2976456
A_52_P129672	-6.1438065
A_52_P129697	-2.3698244
A_52_P129706	-5.162113
A_52_P129756	1.4628544
A_52_P129867	-1.6431537
A_52_P130044	-0.50810814
A_52_P130079	0.2569561
A_52_P130165	-6.273583
A_52_P130185	-2.3372355
A_52_P130196	-0.38677025
A_52_P130276	-6.273482
A_52_P130362	-6.0405717
A_52_P130415	-0.8092623
A_52_P130423	-6.291995
A_52_P130456	-2.124979
A_52_P130490	7.428012
A_52_P130570	-6.251119
A_52_P130578	-5.4892025
A_52_P130596	-3.3814301
A_52_P130639	-6.2828007
A_52_P130642	-4.635462
A_52_P130663	-6.2828817
A_52_P130686	-2.075358
A_52_P130727	-4.6424303
A_52_P130787	-4.17784
A_52_P130814	-2.8984284
A_52_P130835	-1.1903243
A_52_P130899	-2.4663277
A_52_P130907	-6.283039
A_52_P130912	-4.719689
A_52_P130952	-3.6800613
A_52_P130961	-3.139573
A_52_P130972	-2.3926287
A_52_P130982	-3.2351937
A_52_P131062	-5.560128
A_52_P13109	-2.8806133
A_52_P131249	-2.5538173
A_52_P131254	6.6599665
A_52_P131331	-6.249894
A_52_P131353	-4.8728204
A_52_P131367	-3.5085526
A_52_P131372	7.995658
A_52_P131418	-1.029242
A_52_P131423	-3.945971
A_52_P131458	-2.519599
A_52_P131466	-1.4006486
A_52_P131476	-4.222872
A_52_P131490	1.1752958
A_52_P131509	0.35252
A_52_P13153	-6.2680073
A_52_P131548	0.5293484
A_52_P131559	1.5715351
A_52_P131584	-4.256926
A_52_P131624	-4.432045
A_52_P131663	-6.2609186
A_52_P131672	2.5943422
A_52_P131752	-2.9390874
A_52_P131778	-0.3356943
A_52_P131812	1.5251789
A_52_P131836	4.1044254
A_52_P131855	-6.2237024
A_52_P131891	-2.6655116
A_52_P131915	1.4651623
A_52_P131972	-2.2393832
A_52_P131997	-1.5463505
A_52_P132028	-3.0140367
A_52_P132055	-5.3198943
A_52_P132074	-2.8422065
A_52_P132102	0.17587185
A_52_P132137	-4.6885867
A_52_P132154	-4.3721104
A_52_P13216	-0.5077696
A_52_P132165	4.965993
A_52_P132174	-6.3052135
A_52_P132229	2.9022522
A_52_P132240	-2.2601762
A_52_P132334	-0.4646845
A_52_P132353	-2.9956741
A_52_P132407	-5.212777
A_52_P132507	-0.7145519
A_52_P132554	-2.3371887
A_52_P132574	-6.2261286
A_52_P132591	-5.4738536
A_52_P132608	-2.5558014
A_52_P132612	2.6900063
A_52_P132761	-3.6064887
A_52_P132791	-4.3440814
A_52_P132792	-4.9992714
A_52_P132983	6.129286
A_52_P1330	0.50845146
A_52_P133016	-0.7482891
A_52_P13305	-3.0648355
A_52_P133172	0.07294178
A_52_P13326	-4.345643
A_52_P1333	1.6123543
A_52_P13333	-3.957878
A_52_P133333	-5.0844903
A_52_P13337	-1.4875894
A_52_P133436	1.2103186
A_52_P133458	-0.59076405
A_52_P133538	-5.2879143
A_52_P133578	-2.5653605
A_52_P133594	-6.2731953
A_52_P133607	-5.0587664
A_52_P133626	-6.269907
A_52_P13365	-4.714162
A_52_P133839	-6.228965
A_52_P13389	-4.0869374
A_52_P133965	-1.4118829
A_52_P133994	-1.694375
A_52_P134003	-6.2497654
A_52_P134023	-5.7762227
A_52_P134041	-3.2261791
A_52_P134052	-5.544109
A_52_P134075	1.1740503
A_52_P134083	1.2505836
A_52_P134141	1.2385759
A_52_P134146	0.8709841
A_52_P134158	0.77035713
A_52_P134170	-0.9538207
A_52_P134195	-6.2519703
A_52_P134228	0.15411663
A_52_P1343	-5.230953
A_52_P134305	-6.2311993
A_52_P134317	-3.5530581
A_52_P134341	-4.2098217
A_52_P13436	1.6614504
A_52_P134381	0.73168945
A_52_P134382	9.011643
A_52_P134415	-2.2463212
A_52_P134455	-4.726211
A_52_P13448	5.215473
A_52_P134530	-6.242073
A_52_P134556	0.8404875
A_52_P134598	-1.8323002
A_52_P134621	-6.251539
A_52_P134639	-1.667769
A_52_P134642	-4.733453
A_52_P134666	2.223277
A_52_P134680	-2.2602787
A_52_P134762	-4.4341516
A_52_P134796	-6.3123713
A_52_P134830	-3.8209538
A_52_P134874	-0.72959614
A_52_P134899	-1.9137368
A_52_P134906	0.8588486
A_52_P134914	-3.050426
A_52_P134924	-0.49708652
A_52_P134966	-3.9731894
A_52_P134988	0.057663918
A_52_P135000	-6.248928
A_52_P135022	1.997263
A_52_P135078	-2.3129663
A_52_P135149	-6.2695417
A_52_P135155	-1.4763775
A_52_P135175	2.0164213
A_52_P135185	-1.2594705
A_52_P135198	-5.597204
A_52_P135216	-6.0018454
A_52_P135263	-6.325336
A_52_P135276	-0.45437908
A_52_P135282	-4.847734
A_52_P135313	-6.2534957
A_52_P13537	3.6970377
A_52_P135392	3.957242
A_52_P135398	2.5439281
A_52_P135421	-2.378489
A_52_P135424	0.9308157
A_52_P135455	-0.9706874
A_52_P135469	-3.237599
A_52_P135495	-2.414175
A_52_P135510	-2.509542
A_52_P135572	-2.5705352
A_52_P135625	-6.375372
A_52_P13568	-0.09320259
A_52_P135707	1.6607513
