Reporter Identifier	VALUE
A_51_P475378	3.3118467
A_51_P475446	7.7620173
A_51_P475501	3.9801807
A_51_P475502	5.01783
A_51_P475523	4.0114384
A_51_P475536	-6.672656
A_51_P475545	-5.5849237
A_51_P475573	-6.6928897
A_51_P475580	4.4842634
A_51_P475589	-6.69069
A_51_P475613	-0.30047035
A_51_P475628	2.7580528
A_51_P475646	-2.9550304
A_51_P475654	-3.1958222
A_51_P475672	2.4355593
A_51_P475689	-6.6845627
A_51_P475704	-6.6529846
A_51_P475728	-3.785687
A_51_P475741	-2.2913637
A_51_P475748	-6.6461153
A_51_P475770	-6.6799536
A_51_P475785	2.0799446
A_51_P475788	-6.603403
A_51_P475816	-3.863998
A_51_P475842	-6.6863422
A_51_P475853	-6.5578694
A_51_P475858	-2.5067081
A_51_P475875	1.914485
A_51_P475883	-4.0130625
A_51_P475891	4.252183
A_51_P475911	-6.5083933
A_51_P475930	-0.5848417
A_51_P475938	-6.6592045
A_51_P475948	-3.501389
A_51_P475995	1.644763
A_51_P476008	1.1768122
A_51_P476018	-5.1831713
A_51_P476030	-6.681114
A_51_P476091	3.4442081
A_51_P476127	-6.6576467
A_51_P476129	2.5141258
A_51_P476150	-3.4706988
A_51_P476169	-4.6202817
A_51_P476209	-1.0364099
A_51_P476261	0.116407394
A_51_P476321	0.46774197
A_51_P476357	3.4768658
A_51_P476418	-1.8080592
A_51_P476428	-5.4862394
A_51_P476449	-3.6410112
A_51_P476454	-3.715941
A_51_P476481	0.8410826
A_51_P476492	-3.3470883
A_51_P476509	-1.1835957
A_51_P476518	-5.9431334
A_51_P476529	-0.6064501
A_51_P476538	0.6233444
A_51_P476559	-1.1953039
A_51_P476579	-0.035167694
A_51_P476601	1.3658924
A_51_P476618	-6.626813
A_51_P476646	-2.3039412
A_51_P476660	2.748763
A_51_P476668	-5.4598684
A_51_P476687	-5.7576475
A_51_P476689	0.34200954
A_51_P476711	2.9344187
A_51_P476725	-0.40311718
A_51_P476728	1.9612522
A_51_P476757	-3.7494578
A_51_P476767	1.0435686
A_51_P476783	-0.85364103
A_51_P476798	-6.690381
A_51_P476812	-5.847552
A_51_P476820	-3.8636918
A_51_P476829	0.015995026
A_51_P476851	3.870658
A_51_P476879	-3.333765
A_51_P476900	0.07039261
A_51_P476960	-6.684183
A_51_P477018	-3.7479777
A_51_P477019	-2.799511
A_51_P477046	0.9837971
A_51_P477114	-6.689995
A_51_P477121	-5.6333866
A_51_P477128	-6.640646
A_51_P477179	2.716772
A_51_P477225	-4.422697
A_51_P477229	-4.0894427
A_51_P477250	-5.6008434
A_51_P477285	-2.9893394
A_51_P477414	2.1717024
A_51_P477418	3.4350052
A_51_P477419	3.4913702
A_51_P477440	2.0508995
A_51_P477456	2.321969
A_51_P477458	-6.6192684
A_51_P477481	-6.6823387
A_51_P477522	-6.668378
A_51_P477540	-3.7448463
A_51_P477604	-6.6650677
A_51_P477614	-3.5712285
A_51_P477627	0.9583397
A_51_P477641	-6.5328274
A_51_P477676	-0.07310104
A_51_P477682	3.9497643
A_51_P477692	-5.9363823
A_51_P477716	-0.3378544
A_51_P477736	-6.558817
A_51_P477768	4.028656
A_51_P477779	-0.13550282
A_51_P477833	0.6157112
A_51_P477850	-2.8097496
A_51_P477863	2.5480213
A_51_P477875	-6.679268
A_51_P477902	1.8968248
A_51_P477917	-6.6755157
A_51_P477941	3.411992
A_51_P477972	-6.6912756
A_51_P477978	-6.6412616
A_51_P478003	-0.34124088
A_51_P478008	1.3098736
A_51_P478021	-6.678257
A_51_P478061	3.3605986
A_51_P478098	-6.6713142
A_51_P478132	-4.585273
A_51_P478138	-1.1438279
A_51_P478172	-4.766728
A_51_P478238	-6.6178093
A_51_P478253	-4.824795
A_51_P478279	2.600133
A_51_P478295	-6.677765
A_51_P478303	-1.6127262
A_51_P478311	0.2619257
A_51_P478326	2.4198246
A_51_P478338	-5.1210413
A_51_P478353	0.4104128
A_51_P478359	3.4005318
A_51_P478400	0.3948269
A_51_P478419	-3.022575
A_51_P478458	-6.5618935
A_51_P478486	1.6481438
A_51_P478498	-1.8645763
A_51_P478544	2.7652588
A_51_P478548	0.43718243
A_51_P478555	-0.04170704
A_51_P478556	0.09892273
A_51_P478569	-6.5521984
A_51_P478581	-6.6842337
A_51_P478593	-3.383163
A_51_P478598	-1.0545974
A_51_P478610	2.4842358
A_51_P478672	-0.13921833
A_51_P478678	-6.689809
A_51_P478688	1.6899319
A_51_P478698	-6.64244
A_51_P478722	-3.8585234
A_51_P478774	-0.8070774
A_51_P478783	-5.423643
A_51_P478825	-6.677575
A_51_P478853	-6.593113
A_51_P478881	-5.7044477
A_51_P478895	-0.3141842
A_51_P478920	-0.13673782
A_51_P478930	0.24278545
A_51_P478942	2.3100557
A_51_P478952	-4.9405556
A_51_P478978	-6.604496
A_51_P479029	-6.6483955
A_51_P479043	4.2581005
A_51_P479052	4.1823645
A_51_P479061	-0.0163126
A_51_P479132	-5.9966416
A_51_P479138	-6.680523
A_51_P479158	-6.52948
A_51_P479177	3.0701256
A_51_P479204	-5.7152386
A_51_P479230	-0.018782616
A_51_P479255	-6.633545
A_51_P479304	-2.4482164
A_51_P479311	5.1576385
A_51_P479321	1.4713688
A_51_P479330	-4.131716
A_51_P479352	-3.3068385
A_51_P479368	-6.686039
A_51_P479390	-5.2335987
A_51_P479406	-5.0500216
A_51_P479408	0.9513483
A_51_P479434	0.57414436
A_51_P479444	-6.036912
A_51_P479464	-0.56383896
A_51_P479519	-3.117848
A_51_P479528	3.016303
A_51_P479541	-6.6673627
A_51_P479548	-6.5852566
A_51_P479583	1.2691393
A_51_P479590	0.52758026
A_51_P479598	-0.5401325
A_51_P479618	0.6931305
A_51_P479645	-4.2241983
A_51_P479652	-1.5634003
A_51_P479659	3.4629726
A_51_P479696	-6.558908
A_51_P479698	-6.535265
A_51_P479715	-5.948909
A_51_P479733	4.4341087
A_51_P479758	-1.943111
A_51_P479769	2.7650433
A_51_P479786	1.254736
A_51_P479802	-2.999373
A_51_P479808	-1.0386949
A_51_P479818	0.5744562
A_51_P479833	-0.015312195
A_51_P479865	-2.8005939
A_51_P479886	-6.681405
A_51_P479894	3.6794176
A_51_P479902	2.4785242
A_51_P479914	-0.52296257
A_51_P479933	3.0554667
A_51_P480013	-2.5347595
A_51_P480020	-4.676609
A_51_P480046	-0.16478062
A_51_P480062	-1.692915
A_51_P480073	-2.94308
A_51_P480119	2.3586445
A_51_P480136	-5.637948
A_51_P480153	-5.028285
A_51_P480169	-6.6826363
A_51_P480190	-6.680937
A_51_P480202	-2.900271
A_51_P480209	-3.1506214
A_51_P480233	2.8643475
A_51_P480241	-6.304656
A_51_P480290	1.0995979
A_51_P480311	-5.8577213
A_51_P480320	-3.3190608
A_51_P480328	-5.4684834
A_51_P480363	1.5960855
A_51_P480390	-6.64689
A_51_P480398	-6.6884785
A_51_P480408	-5.530963
A_51_P480427	0.03686905
A_51_P480499	2.4309587
A_51_P480578	2.400899
A_51_P480588	-6.6964664
A_51_P480602	-6.3690968
A_51_P480653	-3.6041555
A_51_P480679	-6.690529
A_51_P480709	2.0215435
A_51_P480779	-2.7218518
A_51_P480796	-0.60413647
A_51_P480855	2.8225594
A_51_P480861	-4.758774
A_51_P480881	2.53273
A_51_P480904	2.9946232
A_51_P480928	-1.2542853
A_51_P480982	3.6275778
A_51_P481052	-3.8631244
A_51_P481159	2.63947
A_51_P481191	-2.4293528
A_51_P481210	1.7403154
A_51_P481221	2.0886898
A_51_P481238	-0.19231224
A_51_P481261	-0.29065704
A_51_P481293	2.0930748
A_51_P481298	-3.8501124
A_51_P481325	2.0534916
A_51_P481342	1.9830132
A_51_P481398	-0.92166567
A_51_P481417	-5.1826386
A_51_P481418	1.3819056
A_51_P481448	-6.678921
A_51_P481463	-3.217298
A_51_P481482	-5.6963267
A_51_P481489	-4.0776954
A_51_P481494	-3.098577
A_51_P481528	-0.7591963
A_51_P481546	2.3848734
A_51_P481550	-5.512341
A_51_P481563	-4.2955847
A_51_P481569	2.4681053
A_51_P481592	-1.0248594
A_51_P481644	-0.7418909
A_51_P481676	1.4157152
A_51_P481679	-4.915922
A_51_P481693	0.8930626
A_51_P481721	-6.659477
A_51_P481768	-6.6131396
A_51_P481777	-6.259144
A_51_P481788	1.0865812
A_51_P481821	3.0776033
A_51_P481832	0.57025623
A_51_P481920	4.879344
A_51_P481930	-3.5573769
A_51_P481958	-6.5986786
A_51_P481968	1.1935434
A_51_P481978	-6.4579477
A_51_P482006	-6.62923
A_51_P482023	3.7182827
A_51_P482029	3.8170376
A_51_P482043	0.8211918
A_51_P482051	-6.6905293
A_51_P482070	4.1494694
A_51_P482099	-5.9290705
A_51_P482121	-5.9862432
A_51_P482128	-6.100152
A_51_P482148	-4.432996
A_51_P482197	-1.5319681
A_51_P482233	0.43118286
A_51_P482239	-2.7757502
A_51_P482265	-0.11642742
A_51_P482279	-4.2974744
A_51_P482322	-4.1673036
A_51_P482365	-6.6351156
A_51_P482410	-6.5632915
A_51_P482425	0.38691902
A_51_P482434	-2.599255
A_51_P482464	0.30197716
A_51_P482473	7.484662
A_51_P482487	-6.687532
A_51_P482490	-6.680193
A_51_P482503	3.6990662
A_51_P482508	-2.2049122
A_51_P482552	1.8714275
A_51_P482571	-1.9160156
A_51_P482585	-6.5774465
A_51_P482600	-0.3663273
A_51_P482611	-6.5628023
A_51_P482633	1.691843
A_51_P482639	3.762618
A_51_P482670	-6.6922817
A_51_P482683	-6.602065
A_51_P482711	4.9700975
A_51_P482795	-5.0072
A_51_P482801	-1.8258567
A_51_P482813	-6.6629667
A_51_P482820	-0.059277534
A_51_P482844	2.9787197
A_51_P482868	-5.105199
A_51_P482908	-1.1820626
A_51_P482925	2.2506466
A_51_P482936	-4.9890785
A_51_P482940	1.3591261
A_51_P482951	3.4442148
A_51_P482968	-6.685439
A_51_P482990	-1.8217754
A_51_P483013	2.2126884
A_51_P483022	-6.6799765
A_51_P483059	1.0407944
A_51_P483073	-3.599903
A_51_P483081	-4.8721647
A_51_P483089	1.9452343
A_51_P483103	-6.690935
A_51_P483108	-3.2395406
A_51_P483118	7.681386
A_51_P483130	-3.3501482
A_51_P483159	0.032343864
A_51_P483171	-1.8948107
A_51_P483180	0.54634
A_51_P483215	-0.59373
A_51_P483220	1.192071
A_51_P483231	0.35432243
A_51_P483241	-6.6345415
A_51_P483261	0.8252506
A_51_P483269	-2.321414
A_51_P483280	2.1537495
A_51_P483301	1.4307022
A_51_P483311	2.6599016
A_51_P483324	-5.15507
A_51_P483329	3.122056
A_51_P483344	-3.4699907
A_51_P483351	-0.025465965
A_51_P483366	-2.8873425
A_51_P483373	2.2572842
A_51_P483379	0.94081116
A_51_P483436	-5.785396
A_51_P483438	-3.7182512
A_51_P483454	-3.0531392
A_51_P483473	3.1411114
A_51_P483483	-1.2878556
A_51_P483488	1.8474636
A_51_P483499	-6.6823845
A_51_P483511	-3.2404156
A_51_P483544	-2.857523
A_51_P483557	1.2437372
A_51_P483576	-5.662675
A_51_P483589	2.1184502
A_51_P483617	-3.679347
A_51_P483639	-0.56536674
A_51_P483658	0.36028576
A_51_P483677	-6.677125
A_51_P483690	-0.78193283
A_51_P483699	-0.4306326
A_51_P483739	2.7162437
A_51_P483773	-6.6916714
A_51_P483829	-3.287983
A_51_P483839	2.3731604
A_51_P483877	-2.6412177
A_51_P483878	-6.2831306
A_51_P483908	4.367568
A_51_P483922	0.5970173
A_51_P483928	2.7284222
A_51_P483946	2.6761417
A_51_P484009	1.1207399
A_51_P484020	-1.285933
A_51_P484027	-4.565766
A_51_P484030	2.0152035
A_51_P484054	-3.3439927
A_51_P484111	-0.9163151
A_51_P484158	1.7175798
A_51_P484195	-5.841786
A_51_P484200	-1.1381927
A_51_P484221	-3.4035087
A_51_P484254	0.9977684
A_51_P484274	-6.671205
A_51_P484279	-4.369764
A_51_P484289	-2.260633
A_51_P484311	-2.8712053
A_51_P484329	-2.7174067
A_51_P484371	-6.6332417
A_51_P484378	-4.0186276
A_51_P484407	-6.1174784
A_51_P484419	2.944436
A_51_P484477	-2.864678
A_51_P484500	-6.6770544
A_51_P484510	-1.9653382
A_51_P484526	-6.4605455
A_51_P484537	0.7707548
A_51_P484551	-6.648897
A_51_P484559	-6.691439
A_51_P484584	-5.588812
A_51_P484599	-3.4661827
A_51_P484671	-1.2899609
A_51_P484679	-3.3432636
A_51_P484691	1.939415
A_51_P484698	-5.191654
A_51_P484718	-4.401521
A_51_P484735	-6.688637
A_51_P484753	4.247901
A_51_P484764	0.80413723
A_51_P484832	3.468111
A_51_P484842	-2.251666
A_51_P484859	-5.2635117
A_51_P484869	2.5580597
A_51_P484880	-4.0304465
A_51_P484919	0.9220438
A_51_P484959	2.8698235
A_51_P484976	-6.6824226
A_51_P484978	-6.5817466
A_51_P484983	-5.844383
A_51_P484998	-6.683926
A_51_P485014	-6.621946
A_51_P485031	-6.570937
A_51_P485043	7.5251455
A_51_P485090	-6.689907
A_51_P485161	-5.658308
A_51_P485203	1.9634275
A_51_P485220	1.2444067
A_51_P485237	-5.321314
A_51_P485240	2.2437449
A_51_P485260	0.69749355
A_51_P485275	1.7733536
A_51_P485287	-5.816161
A_51_P485312	-0.56636524
A_51_P485349	3.6762266
A_51_P485361	-2.103942
A_51_P485383	-1.9166994
A_51_P485391	2.1899033
A_51_P485400	-6.6204133
A_51_P485405	-3.785468
A_51_P485410	-1.0253897
A_51_P485421	-6.4482803
A_51_P485439	-6.664027
A_51_P485458	0.010190964
A_51_P485472	-3.9719205
A_51_P485479	2.6943588
A_51_P485499	3.6006021
A_51_P485510	0.91246223
A_51_P485531	-5.0716324
A_51_P485537	-6.5562177
A_51_P485542	3.120593
A_51_P485556	4.8784723
A_51_P485594	0.6770725
A_51_P485599	-4.797747
A_51_P485651	-5.672759
A_51_P485683	4.6065025
A_51_P485688	-5.36679
A_51_P485731	-5.6915474
A_51_P485756	-5.4908924
A_51_P485768	2.3396444
A_51_P485791	0.03569126
A_51_P485800	0.5128269
A_51_P485810	-0.1421299
A_51_P485828	-0.27552605
A_51_P485854	-6.6419916
A_51_P485862	-6.668434
A_51_P485870	-4.5223618
A_51_P485895	-6.648771
A_51_P485899	4.4477434
A_51_P485918	-6.691807
A_51_P485946	3.105113
A_51_P485985	-3.3768635
A_51_P486001	-1.4784079
A_51_P486008	2.2314215
A_51_P486046	6.9153385
A_51_P486053	-6.5976734
A_51_P486068	-0.30255318
A_51_P486091	2.2391653
A_51_P486112	-6.5619373
A_51_P486121	0.9189968
A_51_P486132	1.8995628
A_51_P486144	0.5682945
A_51_P486150	-6.529772
A_51_P486174	-6.06089
A_51_P486188	-6.665227
A_51_P486190	3.1161537
A_51_P486207	-6.6705294
A_51_P486217	2.0562782
A_51_P486223	-6.6310406
A_51_P486239	-3.16566
A_51_P486251	-6.685158
A_51_P486289	-5.1088505
A_51_P486308	-6.640985
A_51_P486320	-4.8152103
A_51_P486350	-6.6361723
A_51_P486421	-6.601401
A_51_P486432	-4.6292095
A_51_P486449	2.7558498
A_51_P486479	4.826994
A_51_P486497	-2.776824
A_51_P486512	1.9244518
A_51_P486543	-6.636853
A_51_P486554	-6.6750717
A_51_P486569	-6.6758127
A_51_P486593	-6.663722
A_51_P486618	3.1761904
A_51_P486629	-6.6186132
A_51_P486639	-5.138053
A_51_P486660	-2.6852398
A_51_P486668	-2.9233131
A_51_P486681	-6.616865
A_51_P486719	-4.4121833
A_51_P486738	2.019084
A_51_P486748	-6.589632
A_51_P486810	-0.8376055
A_51_P486828	-3.8794436
A_51_P486906	1.7444744
A_51_P486923	-6.6885395
A_51_P486943	1.262105
A_51_P486971	-5.3049145
A_51_P487004	-6.599767
A_51_P487010	-6.674925
A_51_P487027	-6.6746445
A_51_P487028	-5.436348
A_51_P487043	-2.6142702
A_51_P487048	-5.9307346
A_51_P487062	-4.358695
A_51_P487073	-2.5298567
A_51_P487105	2.531664
A_51_P487108	0.9428358
A_51_P487137	-6.692493
A_51_P487157	-3.6325197
A_51_P487162	0.107429504
A_51_P487175	-5.058893
A_51_P487178	-2.9705281
A_51_P487219	-3.0074692
A_51_P487228	3.5670042
A_51_P487244	-3.6807384
A_51_P487278	2.9204054
A_51_P487298	-1.7959385
A_51_P487308	2.1846476
A_51_P487331	-3.569212
A_51_P487345	-0.692914
A_51_P487360	1.3429823
A_51_P487384	3.1389418
A_51_P487389	-3.3864722
A_51_P487404	-6.6804075
A_51_P487424	-0.4684019
A_51_P487434	-6.677431
A_51_P487487	-5.9783077
A_51_P487501	1.7906237
A_51_P487518	-3.9514503
A_51_P487547	2.6573477
A_51_P487555	-4.053307
A_51_P487623	-2.8374438
A_51_P487628	-6.638957
A_51_P487658	-3.4145675
A_51_P487668	-0.073984146
A_51_P487678	4.16885
A_51_P487690	-6.497528
A_51_P487718	-1.6253376
A_51_P487746	-5.0303335
A_51_P487749	-3.739717
A_51_P487791	-6.669882
A_51_P487813	3.184867
A_51_P487818	-6.6557736
A_51_P487832	-6.643018
A_51_P487869	0.74885654
A_51_P487892	1.5855293
A_51_P487913	-3.999968
A_51_P487918	-2.3388886
A_51_P487933	3.8702688
A_51_P487941	2.0885553
A_51_P487950	-6.593667
A_51_P487964	-2.8337321
A_51_P487973	-3.8098044
A_51_P487999	3.2685442
A_51_P488014	-6.6939926
A_51_P488024	-4.8739176
A_51_P488039	3.282732
A_51_P488063	1.9827538
A_51_P488092	1.7216253
A_51_P488103	-6.595259
A_51_P488121	-4.7115583
A_51_P488175	-1.3684516
A_51_P488180	-6.570735
A_51_P488196	-6.603403
A_51_P488211	-5.288837
A_51_P488230	-6.255761
A_51_P488243	-3.6111035
A_51_P488273	-2.5099974
A_51_P488283	-1.6628304
A_51_P488308	1.6431885
A_51_P488321	-6.6177654
A_51_P488333	-0.20853233
A_51_P488340	2.1126642
A_51_P488362	-6.383507
A_51_P488368	-6.620085
A_51_P488383	-0.09034729
A_51_P488389	-2.5727563
A_51_P488399	-0.39229488
A_51_P488422	-1.0128846
A_51_P488440	-6.679167
A_51_P488481	-5.38
A_51_P488510	0.08494663
A_51_P488519	2.6493378
A_51_P488538	-4.968548
A_51_P488554	2.271988
A_51_P488626	0.5498686
A_51_P488646	0.32351685
A_51_P488649	-6.681915
A_51_P488673	8.920947
A_51_P488704	-6.6864295
A_51_P488718	3.1498852
A_51_P488730	-6.639664
A_51_P488739	-4.084815
A_51_P488768	-1.9805393
A_51_P488780	-6.6941404
A_51_P488789	-0.11153889
A_51_P488799	0.67504215
A_51_P488819	-6.051441
A_51_P488888	-0.09032726
A_51_P488890	-0.4132948
A_51_P488910	-2.6602597
A_51_P488928	0.33706284
A_51_P488953	-5.687576
A_51_P488960	-5.65856
A_51_P488991	-1.2552156
A_51_P489003	-5.387236
A_51_P489034	-6.6864605
A_51_P489086	2.2661743
A_51_P489092	-6.430481
A_51_P489107	-6.566246
A_51_P489108	1.5123501
A_51_P489138	-5.669601
A_51_P489153	1.0687895
A_51_P489192	-1.7591233
A_51_P489229	7.1492815
A_51_P489242	-3.9036403
A_51_P489268	3.426237
A_51_P489285	0.5446844
A_51_P489289	-4.7192836
A_51_P489313	3.4267015
A_51_P489337	2.4663696
A_51_P489343	-6.680456
A_51_P489367	-6.4350767
A_51_P489406	-2.5236797
A_51_P489413	2.3672552
A_51_P489431	-6.5788674
A_51_P489452	-5.3497696
A_51_P489488	-4.633956
A_51_P489503	-6.570914
A_51_P489522	-0.6116972
A_51_P489604	-6.6058116
A_51_P489608	-6.677599
A_51_P489633	-4.661381
A_51_P489679	-1.9978399
A_51_P489688	-6.103895
A_51_P489702	-6.6649976
A_51_P489720	-3.9346862
A_51_P489736	-0.4436264
A_51_P489779	1.3002949
A_51_P489788	0.7935543
A_51_P489800	-5.3840256
A_51_P489821	0.21960926
A_51_P489878	-6.590585
A_51_P489887	-1.5993543
A_51_P489903	0.8144522
A_51_P489909	-2.3947973
A_51_P489935	-6.680344
A_51_P489959	7.5652075
A_51_P489966	5.0862665
A_51_P489996	-0.6174822
A_51_P490023	4.2251015
A_51_P490070	3.2169752
A_51_P490100	-6.689617
A_51_P490127	-6.631445
A_51_P490136	1.228611
A_51_P490148	-1.064992
A_51_P490171	2.4904966
A_51_P490198	3.789631
A_51_P490204	4.7749367
A_51_P490215	-4.9370484
A_51_P490247	-6.625839
A_51_P490257	2.5949678
A_51_P490286	0.53928566
A_51_P490296	2.1204672
A_51_P490305	2.3909798
A_51_P490323	-6.500474
A_51_P490337	-5.973015
A_51_P490348	1.8367958
A_51_P490360	-6.680029
A_51_P490388	0.5221081
A_51_P490397	-1.1582007
A_51_P490456	-4.5053525
A_51_P490509	1.8443928
A_51_P490551	-5.329211
A_51_P490605	-1.8617468
A_51_P490618	-6.694123
A_51_P490633	-6.6848893
A_51_P490678	-0.33846188
A_51_P490692	1.750782
A_51_P490700	0.41119194
A_51_P490747	-6.5688095
A_51_P490767	-1.4043088
A_51_P490795	1.5087805
A_51_P490817	1.3108511
A_51_P490823	0.5985203
A_51_P490840	-6.6913996
A_51_P490867	0.7464323
A_51_P490914	-5.5647445
A_51_P490924	-1.7326922
A_51_P490955	-2.277524
A_51_P490997	0.6028452
A_51_P491011	0.55392265
A_51_P491017	-4.951914
A_51_P491035	-6.683667
A_51_P491051	2.5181074
A_51_P491075	-6.126737
A_51_P491095	1.3633165
A_51_P491144	-4.10992
A_51_P491150	2.0596066
A_51_P491190	-6.677272
A_51_P491227	4.8069324
A_51_P491240	-6.6513567
A_51_P491279	-3.2542844
A_51_P491300	-6.683524
A_51_P491329	-0.76815414
A_51_P491350	1.1881018
A_51_P491355	-4.568886
A_51_P491366	-3.9604378
A_51_P491378	-6.6906834
A_51_P491426	-5.7415133
A_51_P491437	-0.3075428
A_51_P491459	-6.526446
A_51_P491470	2.70181
A_51_P491504	2.1195765
A_51_P491545	-4.41579
A_51_P491595	1.2164268
A_51_P491610	-2.5414424
A_51_P491627	-6.5960865
A_51_P491635	-5.656
A_51_P491648	-6.5839
A_51_P491667	-6.6605406
A_51_P491679	-6.6779776
A_51_P491710	-6.3054905
A_51_P491720	4.2467937
A_51_P491742	2.4249706
A_51_P491758	-1.1817384
A_51_P491777	-2.429397
A_51_P491800	-2.2299438
A_51_P491835	-1.9909801
A_51_P491853	-4.227308
A_51_P491856	-5.1828947
A_51_P491886	-6.669345
A_51_P491904	3.043848
A_51_P491916	-6.6319094
A_51_P491976	2.7557201
A_51_P491987	-1.8618107
A_51_P492026	-2.7647667
A_51_P492037	-6.690193
A_51_P492047	-3.98176
A_51_P492070	2.9740906
A_51_P492078	-5.425993
A_51_P492087	0.40549088
A_51_P492125	4.72628
A_51_P492141	-1.1397662
A_51_P492153	-6.69683
A_51_P492165	-6.6567097
A_51_P492228	-0.8507848
A_51_P492245	3.4550772
A_51_P492266	-6.5917215
A_51_P492298	-1.4658918
A_51_P492326	-6.6703777
A_51_P492339	-6.691268
A_51_P492346	-0.92264795
A_51_P492355	-4.0122857
A_51_P492366	-5.118169
A_51_P492408	4.14396
A_51_P492410	4.287245
A_51_P492446	2.723055
A_51_P492456	-6.619571
A_51_P492482	3.3695583
A_51_P492488	5.8029203
A_51_P492528	-6.6103897
A_51_P492595	1.6027126
A_51_P492625	3.9678965
A_51_P492640	0.59605503
A_51_P492648	-1.4810343
A_51_P492676	3.1758165
A_51_P492701	-6.6652684
A_51_P492707	-4.269525
A_51_P492742	-1.0699134
A_51_P492743	-0.6978178
A_51_P492761	-3.8032522
A_51_P492765	2.40071
A_51_P492787	-6.69392
A_51_P492797	0.86255264
A_51_P492807	-5.218538
A_51_P492830	2.2904549
A_51_P492850	-0.80709076
A_51_P492868	-6.660058
A_51_P492893	-3.8526688
A_51_P492897	-2.4322953
A_51_P492940	-6.5068564
A_51_P492963	-0.08106804
A_51_P492990	-6.581318
A_51_P493012	-2.4013925
A_51_P493016	-1.9503703
A_51_P493037	-0.31919575
A_51_P493079	6.873678
A_51_P493105	0.39937878
A_51_P493117	-6.643258
A_51_P493175	0.9198475
A_51_P493213	-6.689575
A_51_P493234	0.008667946
A_51_P493256	-0.89901066
A_51_P493270	0.7699003
A_51_P493285	-0.005633354
A_51_P493302	-6.060019
A_51_P493331	-6.6725655
A_51_P493364	0.4589882
A_51_P493437	-6.6685076
A_51_P493467	4.4259167
A_51_P493486	-3.1337833
A_51_P493522	-1.2052326
A_51_P493543	8.344991
A_51_P493558	3.2275772
A_51_P493587	-3.4059567
A_51_P493602	-0.06242752
A_51_P493627	-4.0915933
A_51_P493649	-6.40895
A_51_P493671	-5.5137196
A_51_P493682	-6.679303
A_51_P493700	-0.22741318
A_51_P493709	-3.1117783
A_51_P493720	3.2128878
A_51_P493754	-3.1758113
A_51_P493771	-5.646215
A_51_P493816	-4.9829397
A_51_P493857	2.040145
A_51_P493879	-6.6862373
A_51_P493886	1.2825317
A_51_P493915	-1.2364621
A_51_P493919	-0.6077318
A_51_P493940	-5.2667685
A_51_P493946	3.0382547
A_51_P493961	-6.651699
A_51_P493983	-6.538575
A_51_P493987	-1.4060225
A_51_P494006	2.359702
A_51_P494037	-5.154777
A_51_P494078	-0.5275202
A_51_P494122	3.1086645
A_51_P494125	-3.429081
A_51_P494196	-2.07345
A_51_P494229	-6.6902137
A_51_P494241	-0.615551
A_51_P494248	-6.6698937
A_51_P494257	-4.3754897
A_51_P494293	-6.1686506
A_51_P494297	-6.6553516
A_51_P494315	-6.636438
A_51_P494342	-6.679533
A_51_P494361	3.4186115
A_51_P494403	-1.4887867
A_51_P494409	-2.6702728
A_51_P494430	-6.6873817
A_51_P494446	-3.1938138
A_51_P494481	-2.4620624
A_51_P494491	-5.045479
A_51_P494541	-0.30376625
A_51_P494561	-4.6914077
A_51_P494567	2.570283
A_51_P494589	3.5567608
A_51_P494597	-1.9248376
A_51_P494605	-6.111296
A_51_P494622	0.4103098
A_51_P494646	2.8871632
A_51_P494655	-4.537595
A_51_P494675	8.454446
A_51_P494686	1.8390026
A_51_P494725	-6.638053
A_51_P494744	-6.656356
A_51_P494751	-6.6945095
A_51_P494775	3.7596893
A_51_P494812	-6.2209516
A_51_P494822	-6.649496
A_51_P494825	-0.5460415
A_51_P494845	-1.7099538
A_51_P494863	-0.58774376
A_51_P494875	-6.6786017
A_51_P494929	2.5559711
A_51_P494951	-6.6045284
A_51_P494992	-2.857874
A_51_P495012	3.6548557
A_51_P495049	-5.2285013
A_51_P495077	0.7202654
A_51_P495131	-3.205915
A_51_P495171	5.648219
A_51_P495181	-4.020159
A_51_P495194	-6.685502
A_51_P495212	-4.572077
A_51_P495232	3.1018333
A_51_P495242	-4.3046894
A_51_P495259	-4.243602
A_51_P495269	-5.118306
A_51_P495311	-5.2405148
A_51_P495319	-6.681651
A_51_P495331	-6.182802
A_51_P495360	-5.36237
A_51_P495379	1.6567297
A_51_P495426	-6.569068
A_51_P495462	-6.699025
A_51_P495485	3.5697803
A_51_P495492	0.61760235
A_51_P495540	1.7117176
A_51_P495560	-5.164999
A_51_P495581	-3.227139
A_51_P495641	6.1948795
A_51_P495700	-3.6278892
A_51_P495710	-3.4091892
A_51_P495730	-2.945715
A_51_P495747	-6.6952124
A_51_P495767	3.7926111
A_51_P495780	-3.7455525
A_51_P495825	-6.676073
A_51_P495895	6.9495754
A_51_P495945	-0.8342409
A_51_P495986	3.391551
A_51_P496001	1.4668093
A_51_P496023	4.5286617
A_51_P496031	-6.40079
A_51_P496045	-0.6840553
A_51_P496054	-1.1289492
A_51_P496057	-4.622949
A_51_P496074	1.1258192
A_51_P496099	-6.6900196
A_51_P496122	-6.631713
A_51_P496162	-6.6730013
A_51_P496187	-1.3022637
A_51_P496245	-6.6682687
A_51_P496253	-6.555105
A_51_P496273	2.0343018
A_51_P496309	-3.8972325
