Reporter Identifier	VALUE
A_52_P200919	-4.507243
A_52_P200925	7.10853
A_52_P200960	-2.2330656
A_52_P201015	5.341752
A_52_P201033	-6.5114326
A_52_P201037	-2.6519585
A_52_P201094	-4.008026
A_52_P201106	-1.664104
A_52_P201154	-5.624902
A_52_P201185	-6.4668674
A_52_P201206	4.6929255
A_52_P201232	1.5130882
A_52_P201245	1.5270538
A_52_P201311	1.4309492
A_52_P201315	-0.24956179
A_52_P201337	-3.9188352
A_52_P201359	-5.31285
A_52_P201391	-4.768567
A_52_P201446	-0.15790462
A_52_P20145	-6.609178
A_52_P201482	-1.066689
A_52_P201494	-0.14642239
A_52_P2015	-3.152988
A_52_P201531	-2.8571243
A_52_P201551	1.95154
A_52_P201558	-6.0572305
A_52_P201598	-2.8981266
A_52_P201627	1.0365763
A_52_P201655	-2.1691885
A_52_P201730	-6.4889207
A_52_P201741	0.44952583
A_52_P201754	-6.518955
A_52_P201775	-6.283985
A_52_P201800	-4.5248976
A_52_P201833	-6.4522586
A_52_P201867	-2.3970232
A_52_P201892	-6.47984
A_52_P20190	-6.4492044
A_52_P201912	-3.2259145
A_52_P201920	-6.534792
A_52_P201934	-6.491681
A_52_P201972	-2.4110718
A_52_P201984	-5.7534943
A_52_P201992	-4.321472
A_52_P202029	0.9219198
A_52_P202044	-6.489541
A_52_P202045	-4.1976585
A_52_P202055	4.207061
A_52_P20211	4.570176
A_52_P202142	-1.5307703
A_52_P202180	-5.3269444
A_52_P202206	-6.481043
A_52_P202224	-1.7959218
A_52_P202259	1.8075266
A_52_P202276	0.6056347
A_52_P202322	-6.2497444
A_52_P202350	-3.0573988
A_52_P202358	-1.0997148
A_52_P20236	0.37662125
A_52_P202367	-5.1636233
A_52_P202384	-6.5481935
A_52_P202455	5.1125927
A_52_P202725	-0.5168476
A_52_P202737	-6.175451
A_52_P202770	2.2880468
A_52_P202788	-1.9794879
A_52_P202895	-5.880909
A_52_P202991	-3.9723773
A_52_P203031	1.3277617
A_52_P203143	-6.4937973
A_52_P203269	-5.2673273
A_52_P203301	-2.9336839
A_52_P203316	-6.535223
A_52_P203322	-3.2657871
A_52_P203368	-6.0360146
A_52_P203398	-5.5231724
A_52_P203404	-5.1906824
A_52_P203440	-4.6142173
A_52_P20354	6.1319284
A_52_P203560	-6.546564
A_52_P20357	1.0636415
A_52_P203691	-3.4593844
A_52_P203741	-2.3080697
A_52_P203758	1.1601858
A_52_P203770	-5.1585946
A_52_P203773	-5.8565593
A_52_P203798	-3.1894221
A_52_P203833	-0.54581976
A_52_P203837	-1.8396897
A_52_P203852	1.7505054
A_52_P20391	-2.2922215
A_52_P203948	-6.534486
A_52_P203981	1.8813133
A_52_P204023	-1.6846213
A_52_P204035	-6.4689016
A_52_P204233	-6.606332
A_52_P204311	-6.556635
A_52_P204331	-4.118843
A_52_P204348	-1.688518
A_52_P204374	-6.5515265
A_52_P204385	-4.001596
A_52_P204393	-3.3908381
A_52_P204414	-6.585953
A_52_P204440	2.7055092
A_52_P204459	-6.52325
A_52_P204493	-1.2690535
A_52_P204595	0.5788498
A_52_P204606	-4.5115557
A_52_P204618	-6.49232
A_52_P204629	-6.4620533
A_52_P204689	-2.0092387
A_52_P204710	-6.46176
A_52_P204744	1.8004856
A_52_P204786	-6.5380516
A_52_P204809	-6.6347203
A_52_P204817	-3.8423328
A_52_P20482	-2.1242166
A_52_P204843	-6.4528933
A_52_P204864	-1.9211679
A_52_P204944	-0.14845943
A_52_P205001	-4.985809
A_52_P205031	-3.5300937
A_52_P205037	-3.9266353
A_52_P205055	-0.6735444
A_52_P205118	0.41871548
A_52_P205255	-2.302104
A_52_P205278	-2.529993
A_52_P205282	1.6519575
A_52_P205363	-4.0707254
A_52_P205473	-6.238526
A_52_P205508	-2.8109975
A_52_P205522	-1.7685137
A_52_P205563	-4.1404347
A_52_P205572	2.666275
A_52_P205603	-5.500887
A_52_P205695	-1.399375
A_52_P205710	-6.526174
A_52_P205714	-2.1795964
A_52_P205772	-6.574691
A_52_P205789	-0.5482178
A_52_P205797	-1.2090716
A_52_P205810	-5.22524
A_52_P205813	-2.053656
A_52_P205831	0.5617552
A_52_P205854	-1.0812635
A_52_P205877	-6.463867
A_52_P205951	-0.5180912
A_52_P205991	2.1495037
A_52_P206002	-4.2797666
A_52_P206058	-3.777266
A_52_P206068	-3.8411303
A_52_P206132	-3.1437278
A_52_P206263	-6.486191
A_52_P206322	-6.5713863
A_52_P20639	-5.031147
A_52_P206429	-6.5475173
A_52_P206436	-6.540842
A_52_P206492	3.554184
A_52_P206526	1.6361275
A_52_P206547	5.9099436
A_52_P206573	-0.91252804
A_52_P206613	0.516201
A_52_P206627	-0.92031956
A_52_P206669	-5.0783596
A_52_P206692	-6.473433
A_52_P206723	-6.5335913
A_52_P206762	2.9794798
A_52_P206836	-6.5540915
A_52_P206861	-3.8891602
A_52_P20688	-6.089264
A_52_P206881	1.2241707
A_52_P206925	-0.074113846
A_52_P206939	-6.504412
A_52_P206998	-5.694055
A_52_P207001	1.3290157
A_52_P207057	-6.5223417
A_52_P207062	-5.9916334
A_52_P207106	-2.5570097
A_52_P207132	-6.595635
A_52_P207150	-6.4882784
A_52_P207151	1.2357559
A_52_P207163	-6.532388
A_52_P207173	-6.4930816
A_52_P207182	0.35400295
A_52_P207194	-4.147394
A_52_P207203	1.5760899
A_52_P207261	-5.662498
A_52_P20727	-1.0654411
A_52_P207278	-0.5744705
A_52_P207289	-1.5665607
A_52_P207294	-4.841237
A_52_P207303	-4.9394455
A_52_P207314	-6.5207987
A_52_P207335	-1.3486414
A_52_P207347	-6.4861727
A_52_P207356	-6.58436
A_52_P207361	-4.370598
A_52_P207374	-6.541659
A_52_P207406	-6.5178747
A_52_P207436	-6.3799767
A_52_P207449	-0.9886737
A_52_P207509	-5.949151
A_52_P20753	-6.5116
A_52_P207614	2.3609915
A_52_P207635	0.7787113
A_52_P20765	-6.523073
A_52_P207654	-0.749578
A_52_P207712	-4.643847
A_52_P207728	-2.7214046
A_52_P207743	2.978531
A_52_P207951	-3.7827992
A_52_P207964	-0.74403477
A_52_P207982	-2.494176
A_52_P208041	-4.531018
A_52_P208080	1.8199787
A_52_P2081	3.0228186
A_52_P208213	-6.480295
A_52_P208222	-0.748055
A_52_P208250	-6.499556
A_52_P208325	-5.472411
A_52_P208367	-5.0414686
A_52_P208416	-4.975154
A_52_P208453	-3.3146873
A_52_P208471	-0.3116541
A_52_P208521	-6.486368
A_52_P208544	1.4897814
A_52_P208600	1.0857639
A_52_P208604	1.1895189
A_52_P208613	0.30327892
A_52_P208649	-4.545766
A_52_P208665	2.680543
A_52_P20867	-5.7092075
A_52_P208681	8.545414
A_52_P208703	-4.620862
A_52_P208710	-6.5162735
A_52_P208714	-6.3378153
A_52_P208727	-0.95061255
A_52_P208763	-1.6051016
A_52_P208787	-1.0524049
A_52_P208802	-2.4539528
A_52_P208946	-2.8979912
A_52_P208988	0.96667385
A_52_P209012	1.099987
A_52_P20906	-3.0589962
A_52_P209073	-1.2420969
A_52_P209101	-2.2135005
A_52_P209119	-6.4736013
A_52_P209125	-3.7245793
A_52_P209132	-4.5786963
A_52_P209172	4.122349
A_52_P209184	5.590232
A_52_P209264	-2.1286674
A_52_P209277	0.27409554
A_52_P209311	3.6152706
A_52_P209328	-4.8290787
A_52_P209334	1.3997765
A_52_P209383	-5.0708594
A_52_P209484	0.23830795
A_52_P209514	-6.47718
A_52_P209527	-0.7740946
A_52_P209578	-1.5204296
A_52_P20966	6.680131
A_52_P209748	-4.721748
A_52_P20977	-3.4344373
A_52_P209799	-6.458928
A_52_P209818	-6.624123
A_52_P209832	-6.2604403
A_52_P209852	-3.9639196
A_52_P20988	-4.214688
A_52_P209884	-6.4630456
A_52_P209930	-6.4898095
A_52_P209944	-1.2038693
A_52_P209973	-3.6578588
A_52_P209992	0.5227518
A_52_P21	-6.0381145
A_52_P210002	-6.518434
A_52_P210011	-6.5658803
A_52_P210059	-3.2085052
A_52_P210078	-3.6402187
A_52_P210085	-2.274797
A_52_P210101	-3.9371724
A_52_P210123	-1.4274054
A_52_P210164	-1.5725837
A_52_P210180	-4.8789644
A_52_P210206	-2.5888028
A_52_P210246	-2.726035
A_52_P210270	-5.8397026
A_52_P210338	4.3509245
A_52_P210424	-4.5192223
A_52_P210501	4.422266
A_52_P210511	-1.8950615
A_52_P21066	-6.5234365
A_52_P210672	-5.693653
A_52_P210757	-0.7771611
A_52_P210781	-6.514776
A_52_P210830	-5.121904
A_52_P210847	-6.5034914
A_52_P210893	2.9701643
A_52_P210909	-2.4375238
A_52_P210933	-3.8359761
A_52_P211037	-4.1080847
A_52_P211063	2.315979
A_52_P211112	-6.381846
A_52_P211150	-2.9559531
A_52_P211172	-3.1647482
A_52_P211185	-4.7791734
A_52_P211197	-4.531046
A_52_P211208	-5.179842
A_52_P211223	1.387022
A_52_P211327	-6.4223404
A_52_P211335	-6.484168
A_52_P211393	-0.76196766
A_52_P211418	-1.4570355
A_52_P211737	-6.543674
A_52_P211759	-3.7248898
A_52_P211863	-3.646635
A_52_P211889	-5.9831624
A_52_P211910	-6.409593
A_52_P211949	-4.6594
A_52_P211956	-6.477102
A_52_P212025	-6.493776
A_52_P212065	-3.0653038
A_52_P212214	-0.8285599
A_52_P212284	-1.2173777
A_52_P212293	-6.47346
A_52_P212334	-4.05912
A_52_P212336	1.2578163
A_52_P212373	-6.3953886
A_52_P212388	-6.4924555
A_52_P212408	-0.87619066
A_52_P212412	-5.436001
A_52_P212418	-0.6214647
A_52_P212429	-1.3990359
A_52_P212473	-5.1134586
A_52_P212479	-6.5417957
A_52_P212501	3.209384
A_52_P212580	-6.4669785
A_52_P212590	-6.4921665
A_52_P212597	-0.7343464
A_52_P212608	-6.492412
A_52_P212629	-6.5280633
A_52_P212650	-4.9178543
A_52_P212684	-6.577067
A_52_P212686	0.5679827
A_52_P212756	-3.595265
A_52_P212774	-6.4838223
A_52_P212782	-5.852416
A_52_P212825	-6.4149275
A_52_P212838	-6.538496
A_52_P212864	-6.349579
A_52_P212869	-1.900445
A_52_P212887	4.603201
A_52_P213004	-2.673489
A_52_P213036	-5.8995934
A_52_P213181	1.6515284
A_52_P213207	-6.4708934
A_52_P213220	0.53566265
A_52_P213318	-0.108273506
A_52_P213344	-6.5198917
A_52_P213400	1.9512014
A_52_P213402	1.4992781
A_52_P213483	-3.5662308
A_52_P213516	-6.5558662
A_52_P213527	-2.5087566
A_52_P21353	-4.141539
A_52_P213550	-6.2566357
A_52_P213561	-3.2467551
A_52_P213696	-5.018463
A_52_P213722	-4.9662333
A_52_P213731	-4.8818483
A_52_P213807	-6.4851484
A_52_P213847	-3.5116735
A_52_P213881	4.5242863
A_52_P213889	-4.4903784
A_52_P213909	8.745319
A_52_P213916	0.5963402
A_52_P213932	-0.20710373
A_52_P21400	-6.4474263
A_52_P214034	-3.689793
A_52_P214042	-5.9930286
A_52_P214058	-0.003035545
A_52_P214102	-6.372274
A_52_P214107	-5.3864613
A_52_P214126	-3.112997
A_52_P214134	-6.485426
A_52_P214241	-1.0660863
A_52_P214347	-5.068713
A_52_P214370	-5.159274
A_52_P214408	-6.4173126
A_52_P214416	-1.9586143
A_52_P214437	-2.6125321
A_52_P214455	0.38219738
A_52_P214460	-4.727956
A_52_P214479	-2.1334314
A_52_P214506	-6.5081367
A_52_P214516	-3.784864
A_52_P214573	-2.167231
A_52_P21459	3.0794735
A_52_P214612	1.2173758
A_52_P214624	1.3834085
A_52_P214630	-4.072616
A_52_P214646	-5.304863
A_52_P214661	-6.6437874
A_52_P214673	-1.4195375
A_52_P214678	2.0969286
A_52_P214708	-0.090037346
A_52_P214740	-0.39369535
A_52_P214752	-0.44431067
A_52_P214764	-6.550662
A_52_P214770	-5.7920837
A_52_P214772	-5.458503
A_52_P214804	0.99367046
A_52_P214828	-5.2337823
A_52_P214851	1.5151968
A_52_P21486	-3.3464518
A_52_P214861	-3.7949944
A_52_P214891	1.2614222
A_52_P214897	-1.0478864
A_52_P214927	1.2304249
A_52_P214936	-5.3488483
A_52_P214956	-5.538763
A_52_P214966	-1.3202796
A_52_P214976	-1.7151451
A_52_P21506	0.32518578
A_52_P215093	-1.6928458
A_52_P215106	-0.04113865
A_52_P215136	-0.0422163
A_52_P215152	-5.1891556
A_52_P215170	-6.3919463
A_52_P215176	-6.501886
A_52_P215186	-2.3427176
A_52_P215207	-5.029333
A_52_P215219	-6.4871616
A_52_P215249	-1.6882715
A_52_P215263	-4.3594813
A_52_P215278	-3.7256184
A_52_P215343	-6.290694
A_52_P215387	-0.95163774
A_52_P215409	-2.0982776
A_52_P215418	-1.5237393
A_52_P215469	-2.4144492
A_52_P21550	0.5134506
A_52_P215507	1.3857841
A_52_P215539	0.7537737
A_52_P215566	-3.4106522
A_52_P215597	-6.2200356
A_52_P215622	-4.0744543
A_52_P215638	-6.5356174
A_52_P215646	-4.6826487
A_52_P215656	-4.7885704
A_52_P215701	-1.3239455
A_52_P21574	0.5434542
A_52_P215750	-5.8046865
A_52_P215762	-3.5929794
A_52_P215798	-6.534158
A_52_P215829	-1.8792801
A_52_P215876	0.82671833
A_52_P21595	4.0341063
A_52_P2160	-4.3078136
A_52_P216102	-6.424756
A_52_P21615	0.044778824
A_52_P216226	-1.5271626
A_52_P216267	-1.1414433
A_52_P21628	-4.6734185
A_52_P216311	-0.46770048
A_52_P216373	-6.5138245
A_52_P21642	-6.503395
A_52_P216427	-6.5217776
A_52_P216436	0.88747025
A_52_P216488	-6.629156
A_52_P216507	-6.522398
A_52_P216525	-2.0109105
A_52_P216539	-1.1855345
A_52_P216548	-5.004584
A_52_P216578	-3.579041
A_52_P21659	3.1208735
A_52_P216600	-2.5239148
A_52_P216613	-6.4657264
A_52_P216672	-5.750516
A_52_P216696	-6.241374
A_52_P216720	-6.468236
A_52_P216753	-6.520707
A_52_P216820	-6.602517
A_52_P216874	-3.903523
A_52_P217069	2.716135
A_52_P217100	1.8480177
A_52_P217150	-5.728238
A_52_P217172	1.3066111
A_52_P217195	0.8401489
A_52_P217211	0.2968464
A_52_P21724	-3.337975
A_52_P217240	1.6126957
A_52_P217319	-5.9138775
A_52_P217329	-2.150744
A_52_P21742	2.280425
A_52_P217437	-1.3807707
A_52_P217474	3.7333145
A_52_P217492	-1.1854782
A_52_P217604	0.7313881
A_52_P217646	0.29402542
A_52_P217675	-2.5471368
A_52_P217690	-6.5367413
A_52_P217710	0.001703262
A_52_P217739	-6.525518
A_52_P217796	-3.0308576
A_52_P217807	1.3085546
A_52_P217838	-1.2139416
A_52_P217875	-1.1653199
A_52_P217937	-6.497508
A_52_P217978	-2.6364427
A_52_P217986	-1.4743595
A_52_P218002	-2.0410652
A_52_P218009	-6.5193033
A_52_P218039	-0.32513428
A_52_P218051	-6.51955
A_52_P218058	-5.1990776
A_52_P218077	-6.4569798
A_52_P2181	-3.3715496
A_52_P218100	-2.9241648
A_52_P218132	-0.85604
A_52_P218181	2.9363747
A_52_P218188	-5.578333
A_52_P218201	2.0130968
A_52_P21822	-0.034362793
A_52_P218224	-6.4924116
A_52_P218271	0.1130352
A_52_P218297	-2.7374349
A_52_P21835	-6.4919357
A_52_P218369	1.1136398
A_52_P21837	-4.34513
A_52_P218379	-4.0805755
A_52_P218404	-6.476438
A_52_P218440	-6.5109625
A_52_P218449	-6.504423
A_52_P218458	-6.537353
A_52_P218470	-3.365879
A_52_P218537	2.3882885
A_52_P218550	-2.6668606
A_52_P218568	-1.7851915
A_52_P218584	-2.7972698
A_52_P218590	-2.1227431
A_52_P218609	1.5550251
A_52_P218623	-3.1856942
A_52_P218628	-4.8278694
A_52_P218754	-6.551116
A_52_P218765	0.8910713
A_52_P218792	-5.7636113
A_52_P218833	-6.568345
A_52_P21887	-6.485321
A_52_P218883	0.5486641
A_52_P218894	-1.1622338
A_52_P218930	-5.2044406
A_52_P218955	-3.0559402
A_52_P218976	-0.8545952
A_52_P218990	-6.0233016
A_52_P219060	-6.5094066
A_52_P219089	-4.00072
A_52_P21912	-3.8848157
A_52_P219141	-0.50928974
A_52_P219194	-6.5484347
A_52_P219216	-4.954871
A_52_P219230	-6.502495
A_52_P219233	-1.3408227
A_52_P219266	3.4384851
A_52_P219308	-6.582832
A_52_P219314	-1.0654626
A_52_P219351	-6.4670544
A_52_P219372	-0.84199667
A_52_P219377	-4.3530245
A_52_P21938	-6.5668535
A_52_P219393	-4.4160166
A_52_P219415	-2.7290316
A_52_P219473	-0.57571936
A_52_P21951	-6.5423436
A_52_P219549	-5.2853317
A_52_P219661	-4.7141037
A_52_P219704	-6.3787546
A_52_P21971	-2.8602586
A_52_P219741	-1.0828433
A_52_P219753	-2.4797616
A_52_P219791	-4.2484045
A_52_P219840	-2.6896129
A_52_P219853	-2.6649442
A_52_P21986	-1.77879
A_52_P219873	-6.538927
A_52_P219904	-0.88540554
A_52_P219913	-0.5816803
A_52_P219943	-1.9826527
A_52_P219966	2.6894398
A_52_P219974	-4.8319535
A_52_P22001	-6.5796523
A_52_P220040	-1.3010759
A_52_P220069	-0.13755798
A_52_P220090	-1.7408309
A_52_P220098	6.757865
A_52_P220135	-6.501754
A_52_P220163	-1.5630765
A_52_P220176	2.6091328
A_52_P220190	0.5085077
A_52_P220229	0.7546005
A_52_P220241	-5.243009
A_52_P220271	-6.597618
A_52_P220275	-6.6312714
A_52_P220311	-2.3208637
A_52_P220347	-2.4060197
A_52_P220370	-1.829433
A_52_P220440	-1.0222859
A_52_P220485	-0.64645576
A_52_P220498	-6.525567
A_52_P220547	-4.432454
A_52_P220573	-5.4369655
A_52_P220695	-0.8514528
A_52_P22073	-0.821578
A_52_P220739	-6.516167
A_52_P220743	-6.104472
A_52_P220783	-0.47091436
A_52_P220810	-2.3994398
A_52_P220824	-6.411927
A_52_P220858	-3.5344748
A_52_P220879	-0.39724112
A_52_P220896	-1.5612693
A_52_P220912	-6.498748
A_52_P220933	-2.2227411
A_52_P220948	-2.8807998
A_52_P221024	6.290389
A_52_P221057	0.30391502
A_52_P221067	-3.570753
A_52_P221145	-6.456454
A_52_P221198	-1.2567897
A_52_P221325	-6.010976
A_52_P221457	-2.7991261
A_52_P221554	-0.5706401
A_52_P221588	-4.095874
A_52_P221593	-4.08315
A_52_P221630	-0.38459635
A_52_P221675	-6.527449
A_52_P221696	-1.4255714
A_52_P221756	-5.2132635
A_52_P221776	-0.8612881
A_52_P22180	-2.0331264
A_52_P221804	-3.531724
A_52_P221824	-4.487033
A_52_P221833	-4.6514387
A_52_P221887	0.9791899
A_52_P221900	0.9390726
A_52_P221933	-6.508706
A_52_P22198	-6.4198904
A_52_P221993	-4.8064528
A_52_P222003	-2.7064128
A_52_P222021	-1.2700682
A_52_P222026	-5.0994883
A_52_P222052	-6.391411
A_52_P222073	-3.8028927
A_52_P222096	-2.1403198
A_52_P222110	-6.562204
A_52_P222113	-6.5259852
A_52_P222135	-3.277648
A_52_P222193	-3.875595
A_52_P222230	3.3886957
A_52_P222350	0.7447338
A_52_P222354	-1.319529
A_52_P222399	-5.420426
A_52_P2224	-5.832394
A_52_P222496	-6.5077705
A_52_P222501	-2.9658718
A_52_P222544	-4.7542515
A_52_P222593	2.3894806
A_52_P222624	2.229065
A_52_P222669	-3.1232667
A_52_P222685	3.263731
A_52_P222696	-6.591291
A_52_P222709	3.0200272
A_52_P222725	1.561552
A_52_P222775	0.07165718
A_52_P222815	-2.916624
A_52_P22286	-2.8730516
A_52_P222888	5.956252
A_52_P222891	3.4591866
A_52_P222967	1.0408678
A_52_P222981	-3.011386
A_52_P223080	1.046813
A_52_P223083	1.0816641
A_52_P223127	-5.6017327
A_52_P223168	-6.5290723
A_52_P223174	1.2736588
A_52_P223194	-6.4532156
A_52_P223224	-5.641614
A_52_P223239	-6.446822
A_52_P22324	-5.897087
A_52_P223269	-4.135843
A_52_P22331	-0.88528395
A_52_P223333	-0.74125576
A_52_P223407	-3.13836
A_52_P223414	-6.4020643
A_52_P223440	-6.4476876
A_52_P223446	-3.5783224
A_52_P223473	-6.4959517
A_52_P223483	-5.1976824
A_52_P223495	0.23512459
A_52_P223508	-1.1420603
A_52_P223521	-0.98494625
A_52_P223524	-1.3069715
A_52_P223571	0.5297575
A_52_P2236	-6.5208693
A_52_P223618	0.9980116
A_52_P223626	-4.0567646
A_52_P223646	-5.1493273
A_52_P22365	0.8031101
A_52_P223654	-5.9648438
A_52_P223704	-3.581915
A_52_P223809	-1.6047425
A_52_P223814	1.8985481
A_52_P223828	-3.8839316
A_52_P223838	-0.63845015
A_52_P223853	-2.9947166
A_52_P223971	-4.1550097
A_52_P224088	-5.190694
A_52_P224104	-2.9602323
A_52_P224125	-3.7914758
A_52_P22421	-6.46479
A_52_P224255	1.7945633
A_52_P224283	-5.8331757
A_52_P224323	-2.9173374
A_52_P224348	-1.6963243
A_52_P224358	-2.011725
A_52_P224373	1.2132711
A_52_P224413	-2.049303
A_52_P22446	-2.0497231
A_52_P224485	-3.4074378
A_52_P224513	-6.5495286
A_52_P224641	-6.518439
A_52_P224723	-4.518743
A_52_P224733	-6.4806385
A_52_P22474	-6.5983906
A_52_P224760	-6.495555
A_52_P224776	-3.359631
A_52_P224778	-1.8902307
A_52_P224801	-5.264094
A_52_P224818	-5.098715
A_52_P224829	-2.3711467
A_52_P224844	-6.523952
A_52_P225117	-1.8755054
A_52_P225158	-5.1215086
A_52_P225207	-0.31022263
A_52_P225249	4.764715
A_52_P225260	-0.6046138
A_52_P225308	1.988265
A_52_P225331	-0.23613071
A_52_P225370	-0.29687643
A_52_P225377	-3.184116
A_52_P225438	3.5156927
A_52_P225466	-0.67188644
A_52_P225514	-4.709859
A_52_P225570	0.11348915
A_52_P225584	-2.192183
A_52_P225592	-2.7246757
A_52_P225617	-6.5332136
A_52_P225674	-6.5835876
A_52_P225700	1.4791708
A_52_P225722	-6.601692
A_52_P225772	-3.4645052
A_52_P225800	-1.2739635
A_52_P225822	-6.4689035
A_52_P225856	-4.2709513
A_52_P225888	-6.4974947
A_52_P225898	-3.0454907
A_52_P2259	0.5476322
A_52_P22590	-3.7494755
A_52_P225912	-6.147823
A_52_P225921	-6.5329657
A_52_P225959	-6.28615
A_52_P225969	-0.94183445
A_52_P226046	-6.505416
A_52_P22611	-6.534296
A_52_P226127	0.41071606
A_52_P226137	-1.5545092
A_52_P22617	-1.9346933
A_52_P226185	-4.9825783
A_52_P226214	-6.495378
A_52_P22627	-6.494463
A_52_P226302	-6.4936457
A_52_P226307	-4.9473796
A_52_P226348	-2.8030987
A_52_P22640	-6.4247875
A_52_P226407	-2.7796674
A_52_P226466	-6.282442
A_52_P226476	-1.4139137
A_52_P226489	3.3501434
A_52_P226530	-4.598367
A_52_P226559	0.32942295
A_52_P226664	-6.495166
A_52_P226721	-2.522509
A_52_P226788	-0.5692539
A_52_P226877	-6.4767885
A_52_P226929	-0.079297066
A_52_P22696	-2.6340308
A_52_P227	-4.50537
A_52_P227059	3.0537462
A_52_P227065	2.5596418
A_52_P227137	-2.7393389
A_52_P227190	-6.537651
A_52_P227217	-6.5505195
A_52_P227267	-4.9207788
A_52_P227279	-2.4239578
A_52_P227307	1.4268675
A_52_P227391	-0.4431424
A_52_P227410	-6.4742126
A_52_P227445	-0.5882783
A_52_P227469	-2.4226952
A_52_P227481	-3.8346548
A_52_P227536	-6.629172
A_52_P227601	-6.472129
A_52_P22763	-1.865973
A_52_P227746	2.9606829
A_52_P22781	-0.04393196
A_52_P227833	-3.3547459
A_52_P227880	-3.0813231
A_52_P227919	-3.7207122
A_52_P227937	-0.72310543
A_52_P227974	-1.7977448
A_52_P227984	-6.5420656
A_52_P227995	-6.5097094
A_52_P228005	-3.9805942
A_52_P228031	0.76658535
A_52_P228059	-0.40380335
A_52_P228079	0.25639153
A_52_P228081	-2.5093021
A_52_P228107	-3.0350957
A_52_P228171	-1.790225
A_52_P228236	2.1128817
A_52_P228247	-2.6569676
A_52_P228277	-4.3406262
A_52_P228318	4.1189795
A_52_P228377	-6.4858646
A_52_P228389	0.65416336
A_52_P22839	-2.9007087
A_52_P228398	6.1238346
A_52_P228437	0.4236517
A_52_P228478	-6.478012
A_52_P228491	-1.3536544
A_52_P228551	-4.7749624
A_52_P228621	-3.9315066
A_52_P228652	-5.62455
A_52_P228657	-6.484213
A_52_P228667	0.078585625
A_52_P228684	-0.7926078
A_52_P228702	-5.8043165
A_52_P228794	-4.969882
A_52_P228810	-3.6500664
A_52_P228833	-1.7383909
A_52_P228899	-6.48475
A_52_P228932	0.81147575
A_52_P228948	-6.4549084
A_52_P22896	-3.890349
A_52_P228964	-2.775309
A_52_P229044	-1.85707
A_52_P229052	-5.6122274
A_52_P229074	-5.0472145
A_52_P229128	-5.309158
A_52_P229167	-0.53824615
A_52_P229210	6.2062235
A_52_P229271	-4.7983766
A_52_P229278	-0.8042903
A_52_P229316	-0.8103967
A_52_P229320	1.5890503
A_52_P229359	-5.0314026
A_52_P229411	0.22762871
A_52_P229439	-6.5178394
A_52_P229471	-1.9440904
A_52_P229536	5.8348827
A_52_P229572	-6.4977956
A_52_P229648	-0.6944208
A_52_P229705	-6.0536356
A_52_P229709	1.2227535
A_52_P229728	3.0109367
A_52_P229744	-3.8430352
A_52_P229770	-1.047648
A_52_P229783	-0.68528605
A_52_P229791	-6.484257
A_52_P229924	-4.136043
A_52_P229943	-4.9371095
A_52_P229959	-0.8090997
A_52_P229972	-3.6369095
A_52_P229981	-6.5339785
A_52_P229997	-1.3347907
A_52_P23000	-3.4171538
A_52_P230088	-6.376522
A_52_P230099	-3.3101192
A_52_P230167	-5.197362
A_52_P230178	-5.999464
A_52_P23041	6.052045
A_52_P230488	-5.428747
A_52_P230601	-4.2335157
A_52_P230609	-2.769143
A_52_P230628	2.240162
A_52_P230639	0.95211697
A_52_P230650	1.84513
A_52_P230688	1.5173845
A_52_P230705	-3.744783
A_52_P230733	-6.4650636
A_52_P230773	-5.048666
A_52_P230778	2.3237839
A_52_P230793	-2.2423205
A_52_P230881	-6.5024195
A_52_P230904	1.3515654
A_52_P230909	-6.196149
A_52_P230921	2.0912447
A_52_P230938	-3.6936555
A_52_P230947	4.772315
A_52_P231012	-4.638984
A_52_P231041	1.2426147
A_52_P231063	-1.2139416
A_52_P231075	-1.9652815
A_52_P231079	2.7304506
A_52_P231170	-2.9725947
A_52_P231210	-5.216338
A_52_P231217	-4.7159824
A_52_P231232	-2.5674038
A_52_P231261	-6.5466075
A_52_P231292	-1.4790201
A_52_P231381	-6.4833474
A_52_P231390	-2.9316778
A_52_P231410	1.0100002
A_52_P231428	-6.462742
A_52_P231453	-3.4147663
A_52_P231461	-5.34622
A_52_P231545	-6.465945
A_52_P231576	-2.9884973
A_52_P231610	-1.0459361
A_52_P231635	-3.5524287
A_52_P231638	-2.9704742
A_52_P231658	-0.34063816
A_52_P231682	-5.953519
A_52_P231691	-2.0989323
A_52_P231697	-2.8609867
A_52_P231714	1.1378927
A_52_P231726	-2.500997
A_52_P231729	-6.4874496
A_52_P231737	1.9595537
A_52_P231751	-1.847209
A_52_P231762	-2.2823696
A_52_P23177	-2.4806557
A_52_P231847	-3.7330914
A_52_P231867	-2.9939318
A_52_P231893	-3.2145252
A_52_P232071	-3.4602513
A_52_P232103	-0.8844061
A_52_P232108	-2.4606533
A_52_P23212	-2.1627207
A_52_P232220	-3.8375163
A_52_P23225	-1.9342475
A_52_P232287	-0.70281076
A_52_P232314	-1.8897405
A_52_P232346	1.7666149
A_52_P232433	3.5792809
A_52_P232438	-2.713078
A_52_P232453	-1.9172525
A_52_P232470	-3.2323809
A_52_P232507	-6.5452914
A_52_P232508	-3.147935
A_52_P232580	-1.9019189
A_52_P232590	-6.58592
A_52_P232637	-0.007637978
A_52_P232648	-0.54735374
