Reporter Identifier	VALUE
A_51_P191572	-3.6353927
A_51_P191586	3.1953287
A_51_P191601	4.0106277
A_51_P191649	0.030605316
A_51_P191669	-6.3759956
A_51_P191700	1.9456663
A_51_P191726	-3.227497
A_51_P191743	-3.6650805
A_51_P191782	-3.4294348
A_51_P191791	-6.625082
A_51_P191865	-6.4916286
A_51_P191875	-6.669004
A_51_P191893	1.4693632
A_51_P191909	-4.955327
A_51_P191973	-0.93831635
A_51_P191990	-3.2007337
A_51_P192042	-5.0505257
A_51_P192089	1.0463581
A_51_P192116	-3.832263
A_51_P192130	2.8709698
A_51_P192139	-2.3876576
A_51_P192149	-1.7170353
A_51_P192162	-0.9518447
A_51_P192179	0.36505032
A_51_P192203	-6.5471
A_51_P192293	-6.531381
A_51_P192311	-6.540677
A_51_P192323	-4.5569797
A_51_P192329	-6.680154
A_51_P192344	3.3399076
A_51_P192397	-4.7127776
A_51_P192429	1.9233904
A_51_P192501	0.16349602
A_51_P192521	-6.623831
A_51_P192523	-5.016969
A_51_P192550	5.3947544
A_51_P192569	-6.675668
A_51_P192585	-3.128951
A_51_P192589	3.9778032
A_51_P192639	-4.1945786
A_51_P192654	0.527648
A_51_P192694	-5.624757
A_51_P192751	6.095207
A_51_P192783	2.2745256
A_51_P192800	4.0356855
A_51_P192817	0.48810196
A_51_P192824	-6.510871
A_51_P192832	-6.5119658
A_51_P192847	-0.1653595
A_51_P192860	8.40014
A_51_P192924	-6.2598305
A_51_P192930	-3.8611474
A_51_P192939	-1.494668
A_51_P192955	-1.852303
A_51_P192964	-6.459118
A_51_P192979	0.7787447
A_51_P192998	-4.8863096
A_51_P193000	0.18959141
A_51_P193011	1.8197575
A_51_P193019	0.101696014
A_51_P193036	-1.5584149
A_51_P193053	0.13440132
A_51_P193093	-0.12998104
A_51_P193100	-6.4337783
A_51_P193130	5.513858
A_51_P193146	-2.8822331
A_51_P193161	0.6625118
A_51_P193173	1.1316729
A_51_P193176	0.14709187
A_51_P193185	-6.0917587
A_51_P193189	-6.674164
A_51_P193211	-6.6650805
A_51_P193230	-6.5704637
A_51_P193254	3.5593948
A_51_P193270	-0.2783003
A_51_P193291	-6.4923916
A_51_P193296	-2.4661217
A_51_P193302	1.7158756
A_51_P193316	-3.5654473
A_51_P193336	0.03727436
A_51_P193346	0.8603344
A_51_P193379	-6.490955
A_51_P193395	0.94585705
A_51_P193424	2.888979
A_51_P193446	0.7555933
A_51_P193455	-6.5318546
A_51_P193475	0.4854021
A_51_P193490	3.653677
A_51_P193510	-6.4070826
A_51_P193524	-0.7119589
A_51_P193536	0.4226513
A_51_P193563	0.06450367
A_51_P193573	3.065466
A_51_P193612	-6.337063
A_51_P193640	-4.4952817
A_51_P193669	4.9000006
A_51_P193682	-6.577546
A_51_P193686	-6.4794507
A_51_P193716	0.78355885
A_51_P193743	-4.321217
A_51_P193764	-6.041773
A_51_P193774	-6.3935623
A_51_P193794	-0.14579868
A_51_P193808	-6.625884
A_51_P193813	-6.4981194
A_51_P193821	-6.537421
A_51_P193832	0.26440525
A_51_P193852	2.5024176
A_51_P193863	-0.6792202
A_51_P193894	-2.2350883
A_51_P193925	-0.26625252
A_51_P193935	4.034672
A_51_P193975	-6.1404557
A_51_P193980	2.6136065
A_51_P193993	-6.6347065
A_51_P194004	-2.6276064
A_51_P194022	-0.16275978
A_51_P194065	-6.6634693
A_51_P194070	-0.76291656
A_51_P194099	-1.7083855
A_51_P194149	-6.442952
A_51_P194181	-3.4755607
A_51_P194224	-0.5923672
A_51_P194230	-6.3849325
A_51_P194249	-3.9795918
A_51_P194273	-0.037859917
A_51_P194293	-6.462288
A_51_P194306	0.73311615
A_51_P194319	-6.5873117
A_51_P194345	-5.736578
A_51_P194377	6.0472374
A_51_P194415	0.9286709
A_51_P194476	0.7009134
A_51_P194498	-3.4166212
A_51_P194503	-6.6094027
A_51_P194525	-2.3170223
A_51_P194561	-6.5037374
A_51_P194597	-6.433176
A_51_P194609	-4.1457157
A_51_P194613	-5.473278
A_51_P194628	-0.8820343
A_51_P194658	-2.5413508
A_51_P194672	-5.1839104
A_51_P194681	-1.1074433
A_51_P194704	1.6150141
A_51_P194740	-6.609289
A_51_P194744	0.4241085
A_51_P194765	1.680026
A_51_P194823	-3.6175308
A_51_P194853	-4.327368
A_51_P194883	-3.2648368
A_51_P194939	-6.2537856
A_51_P194984	-1.7433934
A_51_P194999	3.7349396
A_51_P195023	3.7111998
A_51_P195034	-1.5226755
A_51_P195044	0.09591007
A_51_P195062	4.398611
A_51_P195066	-1.7837386
A_51_P195100	2.9010296
A_51_P195129	-4.1720304
A_51_P195135	3.0379763
A_51_P195153	-1.398057
A_51_P195174	-3.5404963
A_51_P195199	0.92887783
A_51_P195203	-2.751174
A_51_P195215	3.2577286
A_51_P195237	0.36813068
A_51_P195240	2.7477646
A_51_P195244	-4.4242334
A_51_P195258	0.3315401
A_51_P195315	-5.4793887
A_51_P195324	2.082961
A_51_P195365	0.32787037
A_51_P195374	-0.8402386
A_51_P195393	2.9832983
A_51_P195408	-6.599639
A_51_P195439	0.5443945
A_51_P195483	0.7973099
A_51_P195506	-0.6319885
A_51_P195528	-6.407115
A_51_P195534	-6.678116
A_51_P195557	-6.122706
A_51_P195567	-6.6688824
A_51_P195573	3.34614
A_51_P195588	-0.48050404
A_51_P195598	-4.623283
A_51_P195622	1.0020895
A_51_P195625	4.22258
A_51_P195635	-6.6423826
A_51_P195692	0.39977837
A_51_P195756	-6.6633906
A_51_P195775	-6.666234
A_51_P195783	-3.972433
A_51_P195808	1.3346205
A_51_P195825	-6.508398
A_51_P195843	-3.6950822
A_51_P195849	-2.842637
A_51_P195862	-0.7703934
A_51_P195875	-2.145338
A_51_P195916	-5.8723087
A_51_P195932	-4.384556
A_51_P195935	-4.1888857
A_51_P195947	0.40999222
A_51_P195958	5.61073
A_51_P195982	-0.08017731
A_51_P195997	5.550001
A_51_P196019	-5.8837795
A_51_P196027	1.5489588
A_51_P196044	-6.6379085
A_51_P196056	3.3815937
A_51_P196087	0.0728035
A_51_P196102	-3.4832778
A_51_P196113	-6.5664835
A_51_P196127	2.5444756
A_51_P196148	-6.649936
A_51_P196158	1.7761755
A_51_P196174	-5.026963
A_51_P196207	-6.6326046
A_51_P196213	-4.2301493
A_51_P196226	-6.649564
A_51_P196243	1.1379728
A_51_P196260	-6.117174
A_51_P196269	-5.969385
A_51_P196353	-6.4265537
A_51_P196390	-5.812006
A_51_P196395	4.4680395
A_51_P196444	-5.470235
A_51_P196455	-4.6552343
A_51_P196509	0.7101526
A_51_P196514	-6.5631695
A_51_P196526	0.39590263
A_51_P196581	-6.390979
A_51_P196590	2.30239
A_51_P196596	0.69870186
A_51_P196605	0.5281124
A_51_P196629	0.28651905
A_51_P196657	-6.5122004
A_51_P196663	-3.5372176
A_51_P196673	-6.3453283
A_51_P196687	1.1485205
A_51_P196695	-4.780876
A_51_P196718	-6.5709844
A_51_P196726	-5.5450816
A_51_P196760	-2.3614469
A_51_P196774	-6.4703035
A_51_P196790	-6.5869236
A_51_P196844	-0.43566608
A_51_P196862	0.2718153
A_51_P196889	1.7337952
A_51_P196895	2.7614737
A_51_P196910	-4.5623045
A_51_P196925	-2.448121
A_51_P196937	-2.4601998
A_51_P196972	-0.5266514
A_51_P196973	3.0250196
A_51_P196990	3.467578
A_51_P196997	-5.187973
A_51_P197038	-4.262304
A_51_P197043	0.033988
A_51_P197064	-6.584392
A_51_P197116	-6.546442
A_51_P197137	-6.1212254
A_51_P197146	-5.317444
A_51_P197175	-1.3892941
A_51_P197209	-0.02251625
A_51_P197213	2.1195402
A_51_P197252	-1.4034524
A_51_P197259	7.3283606
A_51_P197274	-6.609746
A_51_P197292	-5.289362
A_51_P197321	5.6669693
A_51_P197354	-0.2742195
A_51_P197365	2.4562998
A_51_P197378	1.5644436
A_51_P197415	1.1455784
A_51_P197483	-6.5433483
A_51_P197499	-4.0881987
A_51_P197509	0.081635475
A_51_P197528	-1.3732147
A_51_P197538	-3.2838879
A_51_P197596	0.025213242
A_51_P197618	-0.28340816
A_51_P197645	-4.77695
A_51_P197680	-6.446261
A_51_P197718	-6.6661882
A_51_P197745	0.8072653
A_51_P197773	-0.2655592
A_51_P197805	-5.9010906
A_51_P197816	-1.1889081
A_51_P197850	-1.4036951
A_51_P197863	-3.9495516
A_51_P197883	1.6585579
A_51_P197899	-3.29139
A_51_P197910	-6.498214
A_51_P197925	-6.6435366
A_51_P197948	-3.7467718
A_51_P197965	-5.43272
A_51_P198045	0.5337362
A_51_P198053	-6.6623144
A_51_P198076	4.299596
A_51_P198105	-5.1838155
A_51_P198114	-4.032221
A_51_P198137	0.343647
A_51_P198155	-5.3980083
A_51_P198179	0.49955654
A_51_P198244	-6.66486
A_51_P198271	-5.759227
A_51_P198273	3.1435661
A_51_P198274	2.6518517
A_51_P198335	-6.671362
A_51_P198387	1.6442728
A_51_P198410	3.8887863
A_51_P198411	2.2716503
A_51_P198434	4.54274
A_51_P198453	-6.668867
A_51_P198473	-4.1019845
A_51_P198488	2.8312721
A_51_P198511	-6.6611066
A_51_P198583	-4.82977
A_51_P198596	-6.66373
A_51_P198645	0.8241806
A_51_P198664	-0.21706009
A_51_P198675	-6.46801
A_51_P198684	-4.682493
A_51_P198694	-6.685588
A_51_P198775	3.136878
A_51_P198835	-0.49577045
A_51_P199008	-2.2473898
A_51_P199012	0.20116234
A_51_P199032	-6.5042143
A_51_P199041	-6.5980997
A_51_P199057	-3.0852542
A_51_P199089	-4.987708
A_51_P199098	2.536028
A_51_P199104	-6.6663256
A_51_P199124	-6.5628223
A_51_P199135	-2.6417036
A_51_P199148	6.3909597
A_51_P199168	-6.5756664
A_51_P199175	-0.19181252
A_51_P199187	-2.295133
A_51_P199199	-5.1200294
A_51_P199217	1.1299658
A_51_P199249	-5.0958443
A_51_P199266	8.624743
A_51_P199314	-1.8232031
A_51_P199339	-4.1234975
A_51_P199352	-6.5296607
A_51_P199354	3.0789385
A_51_P199364	3.7227955
A_51_P199367	4.391433
A_51_P199382	-1.7304845
A_51_P199407	-6.5188694
A_51_P199421	-4.904192
A_51_P199425	0.36193848
A_51_P199435	-0.31116962
A_51_P199447	-0.41277504
A_51_P199475	-6.6776986
A_51_P199494	-6.6908493
A_51_P199552	0.43275642
A_51_P199567	0.6132803
A_51_P199601	-6.536602
A_51_P199608	0.34202862
A_51_P199618	-1.8319306
A_51_P199624	0.03316021
A_51_P199634	-6.529068
A_51_P199671	-0.74972534
A_51_P199716	-2.2916536
A_51_P199725	-4.863905
A_51_P199756	-6.588937
A_51_P199772	-5.4189677
A_51_P199778	-6.6670837
A_51_P199788	-6.3693285
A_51_P199832	-3.4193
A_51_P199866	4.838146
A_51_P199888	-2.5348282
A_51_P199899	0.62925625
A_51_P199927	0.9105358
A_51_P199968	-0.68152905
A_51_P199974	2.142355
A_51_P199987	-6.607095
A_51_P199993	-6.434901
A_51_P200027	-2.1219945
A_51_P200034	-6.5783324
A_51_P200044	5.6466475
A_51_P200068	2.6594496
A_51_P200083	2.6498585
A_51_P200087	-4.335705
A_51_P200114	-5.81166
A_51_P200134	6.906887
A_51_P200144	4.444376
A_51_P200151	2.4982061
A_51_P200166	0.5325813
A_51_P200167	0.99100685
A_51_P200186	-6.5481462
A_51_P200203	-5.086483
A_51_P200204	-6.5823975
A_51_P200223	-2.8035073
A_51_P200249	-4.913946
A_51_P200262	-6.6456738
A_51_P200277	-1.3289185
A_51_P200291	-1.00631
A_51_P200339	-2.962584
A_51_P200388	-6.6205277
A_51_P200400	2.450513
A_51_P200421	-6.6752486
A_51_P200447	0.10083389
A_51_P200464	-6.418476
A_51_P200477	2.4606895
A_51_P200484	2.1091099
A_51_P200494	-5.195514
A_51_P200517	-6.64534
A_51_P200529	2.4667091
A_51_P200535	-0.9002571
A_51_P200544	-6.0388384
A_51_P200561	-1.7666669
A_51_P200564	-2.7015977
A_51_P200582	-4.361364
A_51_P200586	3.2540112
A_51_P200599	-5.868396
A_51_P200610	2.8142633
A_51_P200622	2.1034803
A_51_P200633	-5.752802
A_51_P200667	1.0442791
A_51_P200731	-6.6906404
A_51_P200757	-6.672659
A_51_P200776	2.8512383
A_51_P200819	4.3354464
A_51_P200838	2.6148806
A_51_P200867	3.6632805
A_51_P200875	-4.7249603
A_51_P200895	6.6634655
A_51_P200915	2.9015388
A_51_P200930	-3.601687
A_51_P200945	-6.457284
A_51_P200960	2.799757
A_51_P201035	0.34813023
A_51_P201104	-1.1115799
A_51_P201105	1.8173599
A_51_P201132	-5.4343634
A_51_P201137	2.617712
A_51_P201174	-4.1199045
A_51_P201187	-6.041642
A_51_P201196	-5.149802
A_51_P201226	-6.62374
A_51_P201237	-0.37516117
A_51_P201254	-0.6435156
A_51_P201276	5.7621136
A_51_P201302	-5.9455895
A_51_P201308	-5.353245
A_51_P201327	2.4638824
A_51_P201338	2.297205
A_51_P201346	-1.7104263
A_51_P201354	-4.6439204
A_51_P201390	-1.347014
A_51_P201400	-6.5751085
A_51_P201445	-2.0333219
A_51_P201450	-6.5479927
A_51_P201479	-6.532117
A_51_P201480	3.9299755
A_51_P201490	-6.5596886
A_51_P201520	2.6977425
A_51_P201532	5.625696
A_51_P201567	1.3100424
A_51_P201581	-5.6434784
A_51_P201609	3.963872
A_51_P201638	2.8114243
A_51_P201661	4.119834
A_51_P201672	-3.7872972
A_51_P201680	-5.285713
A_51_P201697	-6.4452343
A_51_P201709	-4.557509
A_51_P201721	3.7425385
A_51_P201730	2.9410524
A_51_P201747	-6.5746727
A_51_P201751	-4.583575
A_51_P201773	1.5560894
A_51_P201785	-2.5231237
A_51_P201818	2.7198935
A_51_P201835	-6.69656
A_51_P201841	1.3367481
A_51_P201873	-6.6709337
A_51_P201884	-4.237102
A_51_P201904	2.205886
A_51_P201945	1.66366
A_51_P201971	3.2999744
A_51_P201982	1.2342567
A_51_P202003	4.205455
A_51_P202014	1.7795649
A_51_P202033	2.1551895
A_51_P202040	1.702241
A_51_P202050	-5.784453
A_51_P202074	5.236287
A_51_P202084	-6.5719986
A_51_P202101	-6.60149
A_51_P202143	-5.0273676
A_51_P202158	-6.517297
A_51_P202162	0.88119984
A_51_P202170	-4.0697327
A_51_P202201	-6.487254
A_51_P202244	-6.652609
A_51_P202292	-4.6083374
A_51_P202305	-6.429945
A_51_P202320	-1.5752912
A_51_P202331	-6.6733513
A_51_P202340	-5.560719
A_51_P202381	-6.535727
A_51_P202408	-2.6048265
A_51_P202418	1.3440552
A_51_P202424	-4.521632
A_51_P202430	6.056961
A_51_P202440	-0.23457527
A_51_P202498	1.7161036
A_51_P202501	-6.553858
A_51_P202512	1.3570385
A_51_P202541	0.14609718
A_51_P202574	-6.5761056
A_51_P202596	2.0384579
A_51_P202623	0.40604782
A_51_P202633	-2.6218204
A_51_P202652	3.2700443
A_51_P202670	-6.3335133
A_51_P202699	-6.669205
A_51_P202714	-2.0765257
A_51_P202745	2.1898508
A_51_P202760	-6.6332173
A_51_P202772	-4.571038
A_51_P202801	1.8486376
A_51_P202841	-1.388732
A_51_P202857	2.0226955
A_51_P202862	-3.2647958
A_51_P202911	-5.395359
A_51_P202920	-6.607937
A_51_P202942	-5.4282484
A_51_P202950	2.0936337
A_51_P202954	1.009922
A_51_P202964	2.7211275
A_51_P202971	-6.5427217
A_51_P202980	-4.7423973
A_51_P203022	3.6718216
A_51_P203062	2.6165934
A_51_P203138	2.0775156
A_51_P203148	-5.262811
A_51_P203182	-3.2482667
A_51_P203192	-0.39141846
A_51_P203200	-6.592843
A_51_P203277	-6.667549
A_51_P203306	-3.5596995
A_51_P203321	3.967698
A_51_P203333	-6.5110807
A_51_P203340	-6.590461
A_51_P203356	-6.194146
A_51_P203360	-2.5771122
A_51_P203382	-6.6129246
A_51_P203393	-4.69481
A_51_P203420	7.8855352
A_51_P203444	-1.4990282
A_51_P203451	-1.461617
A_51_P203474	1.7178402
A_51_P203501	2.8290968
A_51_P203547	-2.9863272
A_51_P203597	3.1320133
A_51_P203620	-4.9574594
A_51_P203653	-4.5501604
A_51_P203675	-6.6498594
A_51_P203706	-6.548765
A_51_P203710	0.5619345
A_51_P203720	-2.5288072
A_51_P203758	-6.599144
A_51_P203768	-5.689122
A_51_P203771	4.9026823
A_51_P203800	-3.226325
A_51_P203827	-3.8342743
A_51_P203844	-2.2635393
A_51_P203850	-2.6285276
A_51_P203878	3.9279013
A_51_P203880	-6.5865297
A_51_P203916	-4.7084675
A_51_P203929	-6.665144
A_51_P203943	-6.471393
A_51_P203955	0.5187712
A_51_P204004	-4.202563
A_51_P204031	-3.8148355
A_51_P204053	-6.624877
A_51_P204075	1.2235632
A_51_P204080	5.523573
A_51_P204103	-6.1793075
A_51_P204109	-4.945006
A_51_P204121	-3.9099293
A_51_P204131	-6.5845995
A_51_P204153	-6.5404515
A_51_P204160	-3.754253
A_51_P204196	-6.4461675
A_51_P204217	-6.6747684
A_51_P204237	1.6299648
A_51_P204247	-6.5541286
A_51_P204252	-3.0457082
A_51_P204261	-0.7744818
A_51_P204286	-2.4061222
A_51_P204295	2.5355701
A_51_P204318	-6.5935926
A_51_P204329	-6.5956354
A_51_P204350	-6.60588
A_51_P204366	3.561242
A_51_P204371	-6.454091
A_51_P204387	-6.61191
A_51_P204390	6.643236
A_51_P204402	2.767396
A_51_P204442	0.9631233
A_51_P204454	-0.20797062
A_51_P204486	1.402936
A_51_P204492	1.6589136
A_51_P204504	-1.4248362
A_51_P204508	-1.9617248
A_51_P204564	5.051409
A_51_P204582	1.6137381
A_51_P204630	-0.22899437
A_51_P204646	-2.5045314
A_51_P204664	-3.3992195
A_51_P204702	-6.6675415
A_51_P204707	-6.4865465
A_51_P204715	-6.536291
A_51_P204730	3.1932926
A_51_P204740	-0.22420502
A_51_P204772	-6.544894
A_51_P204793	1.5371628
A_51_P204801	-1.4592986
A_51_P204831	1.7310848
A_51_P204845	2.8707762
A_51_P204860	4.1847725
A_51_P204862	2.8961906
A_51_P204898	-4.6637416
A_51_P204913	2.0108767
A_51_P204924	-6.5544276
A_51_P204966	-4.705124
A_51_P204982	-5.6725006
A_51_P205000	-0.10933399
A_51_P205008	-6.494134
A_51_P205028	-6.542891
A_51_P205035	-6.669663
A_51_P205042	-6.541119
A_51_P205099	3.9223099
A_51_P205106	0.9444914
A_51_P205129	-6.6631546
A_51_P205139	-4.2935658
A_51_P205155	-6.583873
A_51_P205170	1.3705082
A_51_P205209	-5.622106
A_51_P205215	3.6698875
A_51_P205235	-6.640436
A_51_P205242	-0.011972427
A_51_P205278	-1.0199895
A_51_P205286	-1.6133566
A_51_P205290	1.1778383
A_51_P205326	-6.4621763
A_51_P205334	-6.259404
A_51_P205350	-6.549744
A_51_P205385	-6.590177
A_51_P205390	-5.615778
A_51_P205481	1.8776522
A_51_P205524	-4.580403
A_51_P205545	2.1842823
A_51_P205559	-6.498474
A_51_P205564	1.3035126
A_51_P205573	6.5584316
A_51_P205609	-6.635371
A_51_P205728	-6.4957585
A_51_P205737	0.24502468
A_51_P205740	3.515831
A_51_P205761	-1.3105483
A_51_P205779	-6.2219596
A_51_P205812	-3.059474
A_51_P205820	-2.7107248
A_51_P205833	6.332141
A_51_P205850	-6.668764
A_51_P205865	3.5892258
A_51_P205907	-4.9932995
A_51_P205913	-2.252121
A_51_P205943	2.6005764
A_51_P205953	8.714091
A_51_P205968	1.7070885
A_51_P205997	-6.570195
A_51_P206037	-5.822079
A_51_P206134	-0.90470314
A_51_P206144	-2.3423953
A_51_P206153	0.92315197
A_51_P206165	-6.3811674
A_51_P206197	-6.6364555
A_51_P206203	-6.604971
A_51_P206225	-3.1303139
A_51_P206235	-6.665866
A_51_P206251	1.8262463
A_51_P206268	2.127202
A_51_P206346	4.044363
A_51_P206405	-6.5166235
A_51_P206445	-3.1800756
A_51_P206461	-5.023489
A_51_P206475	-6.677635
A_51_P206489	-6.6518297
A_51_P206518	1.2494593
A_51_P206551	-6.557087
A_51_P206563	-0.88436604
A_51_P206573	-6.692386
A_51_P206585	-3.4157567
A_51_P206616	-0.33331013
A_51_P206635	-0.69415665
A_51_P206644	-6.668131
A_51_P206655	3.107438
A_51_P206665	-3.4795346
A_51_P206683	-6.6118283
A_51_P206708	-2.4119449
A_51_P206736	-6.488778
A_51_P206824	-6.6694756
A_51_P206835	0.99336433
A_51_P206849	3.0139608
A_51_P206856	-6.67706
A_51_P206872	-6.6460924
A_51_P206886	-6.6626225
A_51_P206907	-6.634097
A_51_P206965	-6.6590223
A_51_P206971	1.1845875
A_51_P206997	-6.5776834
A_51_P207000	-6.6757317
A_51_P207017	-5.767086
A_51_P207028	-4.709952
A_51_P207031	-4.178977
A_51_P207054	-5.760108
A_51_P207098	-6.4795704
A_51_P207153	2.7641573
A_51_P207183	-0.62966156
A_51_P207237	-3.9266472
A_51_P207253	-6.666294
A_51_P207275	-6.6783276
A_51_P207301	-4.111118
A_51_P207310	5.134197
A_51_P207324	-6.473369
A_51_P207330	-5.1274004
A_51_P207376	-6.4634805
A_51_P207380	-4.9689445
A_51_P207403	1.5925846
A_51_P207411	-1.5219712
A_51_P207412	0.71371365
A_51_P207439	-6.653175
A_51_P207454	-3.6561217
A_51_P207540	-6.6598177
A_51_P207550	1.6665468
A_51_P207570	2.7146168
A_51_P207591	-5.109621
A_51_P207601	-5.559903
A_51_P207622	-3.1649537
A_51_P207636	6.1800604
A_51_P207693	-4.2871985
A_51_P207706	-6.6508217
A_51_P207718	-2.6982412
A_51_P207751	-0.4752674
A_51_P207763	-6.6681995
A_51_P207781	-6.541621
A_51_P207801	-6.568959
A_51_P207813	-5.8985043
A_51_P207849	4.186717
A_51_P207883	-5.4923
A_51_P207921	3.8288593
A_51_P207934	-0.9865012
A_51_P207940	0.49321175
A_51_P207962	4.767744
A_51_P207988	-6.497326
A_51_P208019	2.3360949
A_51_P208020	1.6792154
A_51_P208031	-2.692596
A_51_P208051	-6.6318693
A_51_P208073	-1.0237608
A_51_P208083	6.968935
A_51_P208121	1.5836811
A_51_P208132	-5.5350585
A_51_P208145	8.383441
A_51_P208152	-1.9550447
A_51_P208160	-6.6683464
A_51_P208217	-6.5390587
A_51_P208232	-6.59454
A_51_P208240	-4.318221
A_51_P208263	6.0923615
A_51_P208321	-3.4531064
A_51_P208330	0.18604946
A_51_P208340	-5.430873
A_51_P208355	0.88893604
A_51_P208361	3.0328026
A_51_P208377	3.5453224
A_51_P208394	1.0869694
A_51_P208410	2.9773855
A_51_P208435	-4.929245
A_51_P208445	-6.5641375
A_51_P208472	-4.953705
A_51_P208490	-3.813868
A_51_P208511	-6.6809587
A_51_P208525	-6.521781
A_51_P208537	1.090291
A_51_P208555	-3.664939
A_51_P208580	2.1787205
A_51_P208591	-3.5877528
A_51_P208603	-4.9854555
A_51_P208637	1.650342
A_51_P208680	2.4444237
A_51_P208697	0.5382576
A_51_P208701	-0.64838886
A_51_P208722	-1.7201662
A_51_P208767	5.228157
A_51_P208769	5.002017
A_51_P208781	-6.4131927
A_51_P208793	-3.6169534
A_51_P208801	1.4527473
A_51_P208845	-6.3821225
A_51_P208857	-6.664729
A_51_P208862	2.060008
A_51_P208870	-0.60752964
A_51_P208891	-6.279435
A_51_P208919	2.093235
A_51_P208922	-6.414118
A_51_P208931	2.7944489
A_51_P208987	-4.036775
A_51_P209029	-6.669248
A_51_P209030	-5.5760846
A_51_P209043	-6.384761
A_51_P209071	-1.0816145
A_51_P209118	-6.6308537
A_51_P209122	-6.5634303
A_51_P209135	2.8819466
A_51_P209150	-6.1674576
A_51_P209163	1.8545752
A_51_P209183	-4.75606
A_51_P209193	5.549081
A_51_P209200	-2.5507183
A_51_P209211	-3.8958988
A_51_P209225	1.4441681
A_51_P209234	-6.650544
A_51_P209258	-2.8889232
A_51_P209261	-3.7792363
A_51_P209280	1.232131
A_51_P209291	-5.311562
A_51_P209308	-0.2124567
A_51_P209319	4.3335934
A_51_P209327	-0.44268417
A_51_P209334	2.7335129
A_51_P209358	-6.5664477
A_51_P209366	1.1864681
A_51_P209372	5.3894587
A_51_P209401	0.3597908
A_51_P209413	-5.8289585
A_51_P209444	5.1130543
A_51_P209451	-2.2219167
A_51_P209477	-6.5806437
A_51_P209483	-5.1859703
A_51_P209502	4.65448
A_51_P209518	-0.6379795
A_51_P209527	2.3555279
A_51_P209585	-4.878035
A_51_P209597	-6.288988
A_51_P209602	-6.6834087
A_51_P209666	-1.8574839
A_51_P209697	-3.7231917
A_51_P209704	-3.0170412
A_51_P209736	-6.024597
A_51_P209771	-4.1895933
A_51_P209778	-4.267464
A_51_P209782	-6.170056
A_51_P209798	-6.6691017
A_51_P209807	-0.6771517
A_51_P209818	-4.8005643
A_51_P209836	-6.584882
A_51_P209873	-0.12958717
A_51_P209903	-6.675906
A_51_P209914	-1.5957422
A_51_P209921	-4.91532
A_51_P209930	-2.325375
A_51_P209965	0.24118137
A_51_P209996	5.084875
A_51_P210021	-2.8194318
A_51_P210031	-6.6090574
A_51_P210059	-2.4476619
A_51_P210072	1.4923029
A_51_P210082	0.87323284
A_51_P210138	-6.6488595
A_51_P210143	2.8822384
A_51_P210163	-3.077549
A_51_P210210	-1.3129029
A_51_P210227	-5.3843136
A_51_P210230	-3.262886
A_51_P210270	-5.72653
A_51_P210286	-5.4176426
A_51_P210293	0.055779457
A_51_P210300	-1.3893685
A_51_P210310	-2.779068
A_51_P210340	0.6260729
A_51_P210350	-3.4935813
A_51_P210395	0.6902275
A_51_P210403	-6.558352
A_51_P210410	-6.6341033
A_51_P210457	-0.10973644
A_51_P210474	3.791337
A_51_P210510	4.5117464
A_51_P210560	3.5390272
A_51_P210591	-5.5838947
A_51_P210603	-0.48238277
A_51_P210611	0.7312641
A_51_P210634	-0.7163334
A_51_P210708	-0.54234886
A_51_P210732	-6.649475
A_51_P210814	-3.2968826
A_51_P210835	-6.4748354
A_51_P210860	-6.200551
A_51_P210877	4.019499
A_51_P210885	-4.071454
A_51_P210901	-5.669175
A_51_P210928	3.0812597
A_51_P210934	-6.3316984
A_51_P210956	-4.26612
A_51_P210963	-4.8655562
A_51_P210970	-5.352755
A_51_P210992	-5.2288313
A_51_P211064	-6.6033964
A_51_P211088	-6.567874
A_51_P211131	-1.2415266
A_51_P211152	3.389803
A_51_P211165	1.1648426
A_51_P211171	-3.6593332
A_51_P211221	4.929817
A_51_P211260	-6.510296
A_51_P211305	-6.5012293
A_51_P211315	1.8272228
A_51_P211325	0.36403275
A_51_P211334	-0.47252178
A_51_P211341	2.687086
A_51_P211351	-6.6628456
A_51_P211403	-5.105857
A_51_P211416	-3.326519
A_51_P211423	-5.6072454
A_51_P211436	-5.7410536
A_51_P211458	0.4236164
A_51_P211467	-2.1964216
A_51_P211471	-6.4750967
A_51_P211488	-1.1693063
A_51_P211491	3.5756445
A_51_P211506	-1.6258245
A_51_P211519	-6.554174
A_51_P211526	2.5287266
A_51_P211566	-4.2223754
A_51_P211573	-0.13945961
A_51_P211584	-2.2533379
A_51_P211600	1.7147865
A_51_P211616	-4.849817
A_51_P211671	-4.6753983
A_51_P211695	-5.0656476
A_51_P211702	-6.134863
A_51_P211732	3.4199657
A_51_P211758	-6.4074006
A_51_P211765	-5.858324
A_51_P211770	-6.5233803
A_51_P211786	-5.9371786
A_51_P211793	-1.3671126
A_51_P211810	-1.5135322
A_51_P211822	3.0215044
A_51_P211832	-0.51457024
A_51_P211854	-4.788651
A_51_P211880	-4.4961367
A_51_P211903	1.0511751
A_51_P211923	-0.18118477
A_51_P211934	1.7165442
A_51_P211943	2.1303835
A_51_P211964	2.9956646
A_51_P211968	2.5590887
A_51_P211978	-6.507163
A_51_P211980	-1.1278324
A_51_P211998	-4.9495087
A_51_P212012	-3.0361724
A_51_P212023	4.5065126
A_51_P212030	2.542428
